,Open,High,Low,Close,VolumeBTC,VolumeCurrency,WeightedPrice,candlecolor,engulfing,stochRSI,SMA10Close,SMA20Close,SMA50Close,SMA100Close,SMA200Close,IchimokuconversionLine,IchimokuBaseline,IchimokuLeadingSpanA,IchimokuLeadingSpanB,IchimokuLaggingSpan,IchimokuCloudSpan,DistanceLeadingSpanA,DistanceLeadingSpanB,ConversionLineBaseLine,AverageTrueRange,SupportLine1,SupportLine2,SupportLine3,SupportSlope1,SupportSlope2,SupportSlope3,ResistantLine1,ResistantLine2,ResistantLine3,ResistanceSlope1,ResistanceSlope2,ResistanceSlope3,CategoricalIncrease
263,600.05,614.28,596.0,612.98,0.0828739,10397460.0,604.08,-1.0,0.0,0.0,0.013104832,0.0147345755,0.21785866,0.3918901,0.41980758,0.92195505,0.6365216,0.7792383,0.6365216,0.68354595,0.14271672,612.20074,612.3435,0.28543344,103.36072,1.7601493e+31,1.7601493e+31,1.7601493e+31,-0.004248715,-0.004248715,-0.004248715,0.04248454,0.33860698,0.74924296,-0.00017196746,-5.099666e-05,-5.8971664e-06,0
264,612.98,616.99,604.99,614.34,0.0769486,9748579.0,609.99,1.0,0.0,0.0,0.022214083,0.0041044047,0.20842661,0.3885438,0.4162035,0.9115392,0.63511246,0.77332586,0.63511246,0.68079567,0.13821337,613.56665,613.7049,0.27642673,50.135715,7.0625946e+33,7.0625946e+33,7.0625946e+33,-0.004239309,-0.004239309,-0.004239309,0.033254914,0.31439346,0.74176705,-0.00017158677,-5.0883766e-05,-5.8640194e-06,1
265,614.34,642.0,610.0,635.96,0.10194743,13343702.0,630.2,1.0,0.0,0.0,0.06179634,0.02451412,0.22491163,0.40510175,0.43132517,0.9287455,0.6135213,0.7711334,0.6135213,0.67722815,0.15761212,635.18884,635.3465,0.31522423,44.115,2.7435984e+36,2.7435984e+36,2.7435984e+36,-0.00409519,-0.00409519,-0.00409519,0.025201257,0.28261328,0.71340275,-0.00016575353,-4.915393e-05,-5.524742e-06,1
266,635.26,656.0,624.13,654.52,0.10541294,13912316.0,635.45,1.0,0.0,0.24177055,0.081299275,0.043272167,0.23693576,0.41801444,0.44269487,0.912348,0.5961239,0.7542359,0.5961239,0.6904602,0.15811205,653.76575,653.9239,0.3162241,39.294285,inf,inf,inf,-0.0039790645,-0.0039790645,-0.0039790645,0.019209517,0.2555286,0.66616946,-0.0001610533,-4.7760088e-05,-6.4179617e-06,1
267,654.52,717.99,640.0,711.13,0.15499242,21504082.0,668.0,1.0,0.0,0.07622447,0.14444898,0.113757685,0.29005864,0.46010548,0.48255038,0.8583592,0.54866904,0.7035141,0.54866904,0.63050354,0.1548451,710.4265,710.58136,0.3096902,38.627857,inf,inf,inf,-0.0036623082,-0.0036623082,-0.0036623082,0.013870042,0.2188535,0.6000533,-0.00014823255,-4.3958113e-05,-6.253126e-06,0
268,711.1,745.19,670.32,703.46,0.18615828,27450466.0,709.95,1.0,0.0,0.42304498,0.1161786,0.09690672,0.2715674,0.4494476,0.47194794,0.91319335,0.5546513,0.7339223,0.5546513,0.6511671,0.17927103,702.7261,702.90533,0.35854205,41.399284,inf,inf,inf,-0.0037022394,-0.0037022394,-0.0037022394,0.010999545,0.20587479,0.5542234,-0.00014984877,-4.4437398e-05,-8.567848e-06,0
269,703.33,740.86,697.92,702.28,0.15263422,22673694.0,715.2,-1.0,0.0,0.49094152,0.095449105,0.09904668,0.25960812,0.44383666,0.4661459,0.9512374,0.55558324,0.75341034,0.55558324,0.64870137,0.19782707,701.5266,701.7244,0.39565414,45.319286,0.9544911,0.9544911,0.9544911,0.00019861555,0.00019861555,0.00019861555,1.061101,1.061101,1.061101,1.3660367e-06,1.3660367e-06,1.3660367e-06,1
270,701.17,755.07,683.23,750.75,0.21069066,31573428.0,721.48,-1.0,1.0,0.80414885,0.13956045,0.15438895,0.2982098,0.4750736,0.49602798,0.890636,0.51971364,0.7051748,0.51971364,0.5904895,0.18546121,750.0448,750.2303,0.37092242,34.855713,0.9296304,0.9296304,0.9296304,0.00017766995,0.00017766995,0.00017766995,0.9904039,0.9904039,0.9904039,1.2778426e-06,1.2778426e-06,1.2778426e-06,0
271,750.09,753.82,714.0,729.91,0.13842025,21140532.0,735.28,1.0,0.0,0.9560631,0.09730652,0.12693894,0.26823306,0.4543463,0.47660142,0.92283297,0.5345522,0.7286926,0.5345522,0.7116083,0.19414037,729.18134,729.3754,0.38828075,38.30357,0.9360469,0.9360469,0.9360469,0.00017343793,0.00017343793,0.00017343793,1.03447,1.03447,1.03447,8.38622e-07,8.38622e-07,8.38622e-07,1
272,729.91,778.07,721.0,760.75,0.17736486,27432006.0,744.6,-1.0,0.0,1.0,0.117363125,0.15693395,0.29017627,0.47103187,0.4931371,0.8879855,0.51288205,0.7004338,0.51288205,0.75425565,0.18755175,760.04956,760.2371,0.3751035,38.889286,0.9385475,0.9385475,0.9385475,0.00015998607,0.00015998607,0.00015998607,0.9911357,0.9911357,0.9911357,8.0462513e-07,8.0462513e-07,8.0462513e-07,1
