,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,index,candle color,engulfing,stochRSI,SMA10-Close,SMA20-Close,SMA50-Close,SMA100-Close,SMA200-Close,Ichimoku conversion Line,Ichimoku Baseline,Ichimoku Leading Span A,Ichimoku Leading Span B,Ichimoku Lagging Span,Ichimoku Cloud Span,Distance-Leading Span A,Distance-Leading Span B,ConversionLine - BaseLine,Average True Range,Support Line 1,Support Line 2,Support Line 3,Support Slope 1,Support Slope 2,Support Slope 3,Resistant Line 1,Resistant Line 2,Resistant Line 3,Resistance Slope 1,Resistance Slope 2,Resistance Slope 3,IncreaseTomorrow
1520,407.51,421.11,404.0,415.54,11842.78,4915480.5,415.06,1520.0,1.0,0.0,1.0,-0.0704144,-0.08235669,-0.03134235,-0.051084373,-0.21233828,0.93713,0.93107766,0.9341038,0.9830582,0.92060935,-0.04895437,414.6059,414.55695,0.0060523655,11.089286,0.90415055,0.90415055,0.90415055,2.6423515e-06,2.6423515e-06,2.6423515e-06,1.109364,0.982691,0.982691,2.3238522e-07,3.4816073e-06,3.4816073e-06,0
1521,415.59,424.9,413.4,421.18,8588.93,3610499.5,420.37,1521.0,1.0,0.0,0.870302,-0.0732371,-0.09039603,-0.04508666,-0.06289757,-0.22127903,0.93811435,0.93171567,0.934915,0.9698941,0.9174225,-0.034979105,420.2451,420.2101,0.0063986895,11.668571,0.8943013,0.8943013,0.8943013,2.6069679e-06,2.6069679e-06,2.6069679e-06,1.0942652,0.9998338,0.9998338,2.2927337e-07,2.55576e-06,2.55576e-06,0
1522,421.15,422.0,414.0,419.54,5015.54,2101914.5,419.08,1522.0,1.0,0.0,0.93344116,-0.057632167,-0.08172046,-0.041576013,-0.05722315,-0.21658006,0.9498737,0.93987465,0.94487417,0.97368544,0.9585737,-0.028811317,418.59512,418.5663,0.009999047,10.780714,0.9000699,0.9000699,0.9000699,2.6171585e-06,2.6171585e-06,2.6171585e-06,1.0982985,1.0127759,1.0127759,2.301696e-07,2.276955e-06,2.276955e-06,1
1523,419.98,443.96,419.5,434.63,11633.27,5037569.5,433.03,1523.0,-1.0,0.0,1.0,-0.07968847,-0.1085521,-0.075374,-0.08743322,-0.24217944,0.9185284,0.90724295,0.91288567,0.9398799,0.8993857,-0.026994225,433.7171,433.69012,0.0112854615,10.887143,0.75593585,0.75593585,0.75593585,6.382328e-07,6.382328e-07,6.382328e-07,1.0599308,0.9754651,0.9754651,2.221783e-07,2.197901e-06,2.197901e-06,0
1524,434.63,447.99,426.0,438.5,10300.35,4513447.0,438.18,1524.0,1.0,0.0,0.89871734,-0.0752748,-0.108877994,-0.083497375,-0.093264535,-0.24716146,0.9361802,0.9209692,0.9285747,0.93158495,0.89343214,-0.0030102623,437.5714,437.56842,0.015210946,11.659286,0.8619709,0.8619709,0.8619709,2.1342648e-06,2.1342648e-06,2.1342648e-06,1.0503428,1.0124515,1.0124515,2.2021746e-07,1.0664851e-06,1.0664851e-06,0
1525,438.33,439.5,431.15,438.27,5840.32,2550862.0,436.77,1525.0,1.0,0.0,0.9518409,-0.060980674,-0.10080202,-0.08279052,-0.09047254,-0.24497102,0.94689345,0.9260501,0.9364718,0.93207383,0.90115684,0.004397974,437.33353,437.33792,0.020843316,12.732857,0.86428374,0.86428374,0.86428374,2.1353849e-06,2.1353849e-06,2.1353849e-06,1.0506604,1.022178,1.022178,2.2033302e-07,8.39283e-07,8.39283e-07,0
1526,438.26,440.0,414.0,419.1,10509.61,4460861.0,424.46,1526.0,-1.0,0.0,1.0,-0.0049057505,-0.051890958,-0.04049153,-0.04635815,-0.20851706,1.0004534,0.96840847,0.9844309,0.9747077,0.9061083,0.009723216,418.11557,418.1253,0.032044858,12.686429,0.9057666,0.9057666,0.9057666,2.2330591e-06,2.2330591e-06,2.2330591e-06,1.0984741,1.0680285,1.0680285,2.3041125e-07,8.7767256e-07,8.7767256e-07,0
1527,419.1,424.28,409.07,423.78,7258.36,3044435.8,419.44,1527.0,-1.0,0.0,1.0,-0.009261881,-0.05637713,-0.051799048,-0.054534193,-0.21561223,0.9927203,0.9577139,0.9752171,0.96394354,0.8924914,0.011273538,422.80478,422.81607,0.03500637,13.980714,0.8976962,0.8976962,0.8976962,2.2083984e-06,2.2083984e-06,2.2083984e-06,1.0861017,1.0553395,1.0553395,2.278667e-07,8.6798e-07,8.6798e-07,0
1528,423.79,426.75,415.79,423.51,5597.97,2361226.5,421.8,1528.0,1.0,0.0,1.0,-0.0041958867,-0.05153007,-0.05160303,-0.051736675,-0.21320441,0.99642277,0.9594697,0.9779462,0.9645581,0.88696843,0.013388114,422.53204,422.54544,0.036953084,14.229285,0.90020627,0.90020627,0.90020627,2.2098063e-06,2.2098063e-06,2.2098063e-06,1.0865525,1.0551183,1.0551183,2.2801198e-07,8.685334e-07,8.685334e-07,1
1529,423.38,432.0,418.01,432.0,4635.12,1965128.9,423.97,1529.0,-1.0,1.0,0.6693373,-0.018157408,-0.065712966,-0.07052176,-0.06834884,-0.2268331,0.98609954,0.94061345,0.9633565,0.9456019,0.8529861,0.01775463,431.03665,431.0544,0.04548611,14.515,0.88441855,0.88441855,0.88441855,2.1663775e-06,2.1663775e-06,2.1663775e-06,1.0649619,1.0335065,0.9878472,2.2353092e-07,8.514643e-07,1.5369384e-05,0
1530,432.0,435.0,428.22,431.07,4159.36,1794059.0,431.33,1530.0,1.0,0.0,0.5953178,-0.010357946,-0.057131093,-0.069676384,-0.064103745,-0.22322024,0.99410766,0.9429907,0.9685492,0.9476419,0.86252815,0.020907277,430.10144,430.12234,0.051116988,15.056429,0.8882386,0.8882386,0.8882386,2.1710514e-06,2.1710514e-06,2.1710514e-06,1.0670222,1.0348594,1.0021574,2.2401316e-07,8.5330123e-07,6.1621313e-06,0
1531,431.07,435.0,422.29,431.68,3501.19,1503570.4,429.45,1531.0,-1.0,0.0,0.56030005,-0.008158822,-0.05196905,-0.07199314,-0.06299273,-0.2224656,0.9927029,0.9416582,0.96718055,0.94630283,0.8641818,0.020877734,430.71283,430.7337,0.051044755,14.898571,0.88889694,0.88889694,0.88889694,2.1679834e-06,2.1679834e-06,2.1679834e-06,1.0652775,1.0325222,1.0076909,2.2369662e-07,8.5209547e-07,2.8744785e-06,0
1532,430.26,440.99,428.12,435.23,8463.35,3688136.8,435.78,1532.0,1.0,0.0,0.46878484,-0.013836362,-0.0527204,-0.08035108,-0.0681164,-0.22692415,0.98460585,0.9339774,0.95929164,0.9385842,0.84640306,0.020707441,434.27072,434.2914,0.050628405,14.655,0.881696,0.881696,0.881696,2.0400737e-06,2.0400737e-06,2.0400737e-06,1.0563536,1.0232333,0.99661994,2.2187201e-07,8.451453e-07,2.8510326e-06,0
1533,436.75,437.5,427.01,432.5,6941.52,2999990.2,432.18,1533.0,1.0,0.0,0.19609451,-0.003983815,-0.03956994,-0.07517318,-0.05972023,-0.2200704,0.9908208,0.94328326,0.96705204,0.9317919,0.89669365,0.035260115,431.53296,431.5682,0.047537573,14.409286,0.88907725,0.88907725,0.88907725,2.0529508e-06,2.0529508e-06,2.0529508e-06,1.062785,1.0288204,1.0288204,2.232725e-07,8.504799e-07,8.504799e-07,0
1534,433.33,434.5,421.31,423.45,5788.38,2484758.5,429.27,1534.0,-1.0,0.0,0.012043481,0.016800094,-0.012804345,-0.056139804,-0.03706695,-0.20142862,1.0037313,0.9648247,0.98427796,0.9483174,0.9091982,0.035960563,422.46573,422.50168,0.0389066,14.315714,0.9099371,0.9099371,0.9099371,2.0968266e-06,2.0968266e-06,2.0968266e-06,1.0852576,1.0499188,1.0499188,2.2804429e-07,8.6865646e-07,8.6865646e-07,0
1535,422.4,424.47,415.85,420.29,7483.65,3144344.8,420.16,1535.0,-1.0,0.0,0.28721341,0.020864164,2.7362059e-05,-0.049585763,-0.027448429,-0.19349734,1.0112779,0.9720788,0.99167836,0.95544744,0.893169,0.036230937,419.2983,419.33456,0.039199125,14.035714,0.9186548,0.9186548,0.9186548,2.1125918e-06,2.1125918e-06,2.1125918e-06,1.0931742,1.0569172,1.0569172,2.2975887e-07,8.7518754e-07,8.7518754e-07,0
1536,420.29,423.9,406.02,408.01,7789.0,3242408.2,416.28,1536.0,-1.0,0.0,0.0,0.047182668,0.034662142,-0.021586236,0.00428813,-0.16721183,1.0417147,1.0013357,1.0215253,0.98036814,0.9190951,0.041157078,406.98846,407.02963,0.040378913,13.83,0.9482405,0.9482405,0.9482405,2.1761753e-06,2.1761753e-06,2.1761753e-06,1.1258254,1.0878057,1.0576226,2.36674e-07,9.015283e-07,7.3240276e-06,0
1537,408.18,408.98,382.0,399.83,16436.4,6542504.5,398.05,1537.0,-1.0,0.0,0.0,0.06583298,0.057958383,-0.0026466248,0.026813146,-0.14827901,1.0592127,1.0218217,1.0405172,1.0004127,0.9276693,0.040104546,398.7895,398.8296,0.03739089,14.535714,0.9394466,0.9394466,0.9394466,1.469626e-06,1.469626e-06,1.469626e-06,1.148603,1.1091211,1.0718595,2.4151603e-07,9.199724e-07,7.4738678e-06,0
1538,399.77,412.31,393.11,406.23,5692.01,2305616.0,405.06,1538.0,-1.0,0.0,0.0,0.043145508,0.04065431,-0.016398592,0.011783718,-0.15954325,1.0129607,1.0057234,1.009342,0.98465157,0.9186914,0.024690446,405.22067,405.24536,0.0072372793,14.715714,0.8766587,0.8766587,0.8766587,2.5419791e-07,2.5419791e-07,2.5419791e-07,1.1302558,1.090723,1.0477387,2.3771103e-07,9.054786e-07,7.35612e-06,0
1539,406.15,414.96,403.03,414.01,5937.73,2435455.2,410.17,1539.0,1.0,0.0,0.0,0.019369097,0.021937875,-0.03394894,-0.0060438155,-0.17317142,0.9939253,0.9904471,0.9921862,0.96614814,0.917031,0.026038019,413.01782,413.04385,0.003478177,14.516429,0.8593303,0.8593303,0.8593303,2.2358293e-07,2.2358293e-07,2.2358293e-07,1.1087697,1.0693203,1.0210003,2.3324401e-07,8.8846303e-07,7.217885e-06,0
1540,413.96,414.99,408.46,411.75,5576.26,2294301.5,411.44,1540.0,1.0,0.0,0.0,0.020595022,0.028336369,-0.027002307,0.0007975713,-0.16646594,0.9993807,0.99760777,0.9984942,0.9714511,0.9179842,0.027043108,410.7515,410.77853,0.0017729205,14.772142,0.8642311,0.8642311,0.8642311,2.2481012e-07,2.2481012e-07,2.2481012e-07,1.1146076,1.0742793,1.0195647,2.3452424e-07,8.933396e-07,7.257502e-06,0
1541,412.14,413.51,408.75,413.0,4876.79,2006337.1,411.41,1541.0,-1.0,0.0,0.04312117,0.012828087,0.024765134,-0.028675545,-0.0012564164,-0.16683063,0.99635595,0.99886197,0.99760896,0.98271185,0.9280145,0.014897094,412.00238,412.01727,-0.0025060533,13.381429,0.86179906,0.86179906,0.86179906,2.241297e-07,2.241297e-07,2.241297e-07,1.110987,1.0701212,1.0095087,2.3381442e-07,8.9063576e-07,7.2355365e-06,0
1542,412.99,416.9,409.31,416.0,5255.3,2172819.0,413.45,1542.0,1.0,0.0,0.19321187,0.0010336539,0.016391827,-0.03393798,-0.0075865383,-0.17065156,0.98497593,0.99758416,0.99128,0.975625,0.93987983,0.015655048,415.00873,415.02438,-0.012608173,12.635,0.85576653,0.85576653,0.85576653,2.2251338e-07,2.2251338e-07,2.2251338e-07,1.1027299,1.0615045,0.9953562,2.3212826e-07,8.842129e-07,7.183357e-06,0
1543,416.0,421.91,415.11,419.13,5950.81,2495505.2,419.36,1543.0,1.0,0.0,0.36719057,-0.01102999,0.008379262,-0.041167658,-0.013734641,-0.1746129,0.97404146,0.9901343,0.9820879,0.9683392,0.9662873,0.0137487175,418.14792,418.16165,-0.01609286,12.394286,0.84955686,0.84955686,0.84955686,2.2085169e-07,2.2085169e-07,2.2085169e-07,1.0942515,1.0526854,0.99467945,2.3039476e-07,8.7760975e-07,5.552815e-06,0
1544,419.14,420.93,406.59,410.9,4640.49,1916201.0,412.93,1544.0,1.0,-1.0,0.30867094,0.0055244584,0.026690193,-0.021498661,0.0074855196,-0.15553285,0.98134583,1.0099659,0.9956559,0.98773426,0.97172064,0.007921635,409.90436,409.91226,-0.028620102,11.880714,0.93902403,0.93902403,0.93902403,1.764206e-06,1.764206e-06,1.764206e-06,1.1159203,1.0728607,1.0267948,2.3500938e-07,8.9518755e-07,3.8350545e-06,0
1545,409.95,417.0,409.67,413.04,3286.87,1357510.2,413.01,1545.0,-1.0,0.0,0.35519633,-0.0027237071,0.01802973,-0.025195623,0.003463587,-0.15762602,0.9755714,1.0047332,0.9901523,0.9826167,0.9866115,0.00753559,412.04984,412.05737,-0.029161824,12.420714,0.93571943,0.93571943,0.93571943,1.7550655e-06,1.7550655e-06,1.7550655e-06,1.1098919,1.0663986,1.0191022,2.3379178e-07,8.9054953e-07,3.690635e-06,0
1546,412.99,415.22,410.5,414.99,4470.79,1848804.2,413.53,1546.0,1.0,0.0,0.25837424,-0.009156847,0.01020627,-0.028492253,-6.0724356e-05,-0.1593283,0.9685896,1.000012,0.98430085,0.97799945,1.0013254,0.0063013565,414.0057,414.012,-0.031422444,12.036428,0.9328784,0.9328784,0.9328784,1.7468186e-06,1.7468186e-06,1.7468186e-06,1.1044309,1.060489,1.0107596,2.3269321e-07,8.863649e-07,3.673293e-06,0
1547,414.83,417.43,412.15,415.85,4569.88,1898781.0,415.5,1547.0,1.0,0.0,0.17847647,-0.009527474,0.007622941,-0.029884333,-0.00147962,-0.15878357,0.9799447,0.997944,0.98894435,0.97597694,1.0128171,0.012967416,414.86105,414.87402,-0.017999278,11.454286,0.93250436,0.93250436,0.93250436,1.7432061e-06,1.7432061e-06,1.7432061e-06,1.1019019,1.0574,1.005135,2.3221199e-07,8.8453186e-07,3.6656963e-06,0
1548,415.84,416.82,413.15,416.57,4100.48,1702108.5,415.1,1548.0,1.0,0.0,0.21820347,-0.0073937154,0.0049295435,-0.030363204,-0.00254267,-0.15802662,0.9901577,0.9962191,0.99318844,0.97429,1.0071297,0.018898385,415.5768,415.5957,-0.0060614063,11.082143,0.93244773,0.93244773,0.93244773,1.740193e-06,1.740193e-06,1.740193e-06,1.0997528,1.0546787,1.0020645,2.3181063e-07,8.83003e-07,3.4969942e-06,0
1549,416.52,419.0,415.66,418.49,3704.16,1548743.0,418.11,1549.0,1.0,0.0,0.20370564,-0.009476929,-0.0005101675,-0.03362661,-0.0066171233,-0.1596669,0.98986834,0.99164855,0.9907584,0.9698201,1.0385672,0.020938374,417.49924,417.52017,-0.0017802098,10.402143,0.9297203,0.9297203,0.9297203,1.7322092e-06,1.7322092e-06,1.7322092e-06,1.0944638,1.0489511,0.99600947,2.307471e-07,8.789519e-07,3.3500614e-06,0
1550,418.47,418.49,403.34,407.91,6391.25,2620535.2,410.02,1550.0,1.0,0.0,0.4238905,0.017312642,0.023757692,-0.0074075162,0.01916305,-0.1355484,1.0155426,1.017369,1.0164559,0.9949744,1.0749921,0.021481454,406.89355,406.91504,-0.0018263833,10.025,0.955428,0.955428,0.955428,1.7771376e-06,1.7771376e-06,1.7771376e-06,1.1226014,1.0752468,1.0271873,2.36732e-07,9.0174933e-07,2.8750267e-06,0
1551,407.5,409.95,404.1,409.04,2870.25,1167963.0,406.92,1551.0,-1.0,0.0,0.8629162,0.013563465,0.018098474,-0.008772736,0.016125808,-0.13576007,1.0087644,1.0060018,1.0073831,0.9922257,1.07146,0.015157442,408.03262,408.04776,0.002762566,9.83,0.9543803,0.9543803,0.9543803,1.7722282e-06,1.7722282e-06,1.7722282e-06,1.1192513,1.0713686,1.0231029,2.3607802e-07,8.9925817e-07,2.7744982e-06,0
1552,408.36,412.0,406.6,411.28,2579.0,1057230.8,409.94,1552.0,1.0,0.0,1.0,0.0070803347,0.009801108,-0.012672632,0.010432796,-0.13826565,1.0032703,1.0005227,1.0018965,0.98682165,1.0190138,0.015074888,410.2781,410.29318,0.0027475199,8.320714,0.950768,0.950768,0.950768,1.762576e-06,1.762576e-06,1.762576e-06,1.1129079,1.0646313,1.0148752,2.3479224e-07,8.943605e-07,2.7593871e-06,0
1553,410.62,411.96,406.5,411.67,3546.28,1451351.1,409.26,1553.0,1.0,0.0,1.0,0.0049797166,0.0059355795,-0.011876503,0.008461146,-0.13687031,1.0011295,0.9995749,1.0003523,0.98588675,1.0294168,0.01446547,410.66965,410.6841,0.0015546433,7.335,0.95145404,0.95145404,0.95145404,1.7609061e-06,1.7609061e-06,1.7609061e-06,1.1116064,1.0627223,1.0112677,2.3456981e-07,8.935132e-07,2.756773e-06,0
1554,411.15,416.99,410.35,416.64,3950.16,1638956.4,414.91,1554.0,1.0,0.0,1.0,-0.008798963,-0.008563748,-0.021590821,-0.004157066,-0.14495356,0.9868712,0.9876512,0.9872612,0.9752904,1.016489,0.011970766,415.65274,415.6647,-0.00078004994,6.872857,0.9416749,0.9416749,0.9416749,1.7399008e-06,1.7399008e-06,1.7399008e-06,1.1024956,1.0491563,0.99659675,1.7475524e-07,8.828547e-07,2.7238882e-06,0
1555,416.39,419.0,413.44,417.62,4946.4,2059556.0,416.38,1555.0,1.0,0.0,0.8699169,-0.009750491,-0.011705617,-0.02173986,-0.006887362,-0.1447317,0.98455536,0.98533356,0.98494446,0.9730018,1.0344332,0.011942675,416.63507,416.647,-0.00077821943,6.8807144,0.94103456,0.94103456,0.94103456,1.7358178e-06,1.7358178e-06,1.7358178e-06,1.099724,1.0458082,0.99849147,1.7434516e-07,8.807829e-07,2.3776931e-06,0
1556,417.62,418.15,412.85,415.17,2776.61,1155165.8,416.03,1556.0,1.0,0.0,0.6268878,-0.0028036707,-0.0061950525,-0.013819881,-0.0016467953,-0.13749248,0.9903654,0.99114823,0.9907568,0.97910494,1.0382975,0.011651853,414.17923,414.1909,-0.00078281184,6.937857,0.9481692,0.9481692,0.9481692,1.7460612e-06,1.7460612e-06,1.7460612e-06,1.1060283,1.0510892,1.00209,1.75374e-07,8.859806e-07,2.3917244e-06,0
1557,415.17,416.92,412.0,415.7,2588.78,1074765.9,415.16,1557.0,-1.0,0.0,0.9531052,-0.0040317536,-0.006600914,-0.012826077,-0.0041070483,-0.13648857,0.9891027,0.98988456,0.9894936,0.97785664,1.0384412,0.011636998,414.7105,414.72214,-0.0007818138,6.774286,0.94854224,0.94854224,0.94854224,1.743835e-06,1.743835e-06,1.743835e-06,1.104433,1.0488603,1.0058937,1.751504e-07,8.8485103e-07,2.05478e-06,0
1558,415.6,416.99,414.0,416.96,1253.01,521077.5,415.86,1558.0,1.0,0.0,0.94855535,-0.0070774173,-0.0076997792,-0.014471891,-0.008079912,-0.13699336,0.9861138,0.98689324,0.9865035,0.9749017,1.0438172,0.011601833,415.9735,415.9851,-0.0007794513,6.64,0.9472557,0.9472557,0.9472557,1.7385654e-06,1.7385654e-06,1.7385654e-06,1.1009109,1.0448055,1.0008835,1.7462112e-07,8.821771e-07,2.0485707e-06,0
1559,416.96,427.99,415.77,424.77,5038.88,2135074.0,423.72,1559.0,1.0,0.0,0.71109855,-0.025241897,-0.024681592,-0.031087412,-0.02724086,-0.15082751,0.96798265,0.96463966,0.96631116,0.96044916,1.0181981,0.0058619957,423.80368,423.80954,0.0033429856,5.8292856,0.9313924,0.9313924,0.9313924,1.7065994e-06,1.7065994e-06,1.7065994e-06,1.080488,1.024727,0.9805504,1.7141048e-07,8.65957e-07,2.0109048e-06,0
1560,424.62,424.77,420.32,422.87,3283.79,1388122.0,422.72,1560.0,1.0,0.0,0.6343269,-0.019377114,-0.019027125,-0.024398515,-0.02376144,-0.14480786,0.9838603,0.96542674,0.9746435,0.96614796,1.0013716,0.008495519,421.89536,421.90384,0.018433562,6.178571,0.93714017,0.93714017,0.93714017,1.7142673e-06,1.7142673e-06,1.7142673e-06,1.091262,1.0284598,1.0284598,9.929264e-08,8.698479e-07,8.698479e-07,0
1561,422.87,424.37,407.22,415.95,5955.0,2473866.2,415.43,1561.0,-1.0,0.0,1.0,0.000533718,-0.001370357,-0.00586609,-0.008456064,-0.12836602,1.0031134,0.9736627,0.988388,0.9822214,1.0104339,0.0061666067,414.9616,414.96777,0.029450655,6.1592855,0.95432264,0.95432264,0.95432264,1.7427869e-06,1.7427869e-06,1.7427869e-06,1.0446846,1.0446846,1.0446846,8.843192e-07,8.843192e-07,8.843192e-07,0
1562,415.43,415.93,408.59,413.74,4824.85,1990559.5,412.56,1562.0,-1.0,0.0,1.0,0.0075482186,0.0043203463,0.001621308,-0.003802388,-0.12158384,1.0084715,0.97886354,0.99366754,0.987468,0.98615074,0.0061995457,412.74634,412.75253,0.029607967,7.007143,0.9610229,0.9610229,0.9610229,1.7520961e-06,1.7520961e-06,1.7520961e-06,1.0493757,1.0256925,1.0256925,8.890428e-07,4.4580497e-06,4.4580497e-06,0
1563,413.68,416.99,411.4,414.66,3774.42,1566081.0,414.92,1563.0,-1.0,0.0,0.822109,0.0059060436,0.001819563,0.0013543626,-0.0065993825,-0.12137498,1.0071023,0.9766917,0.991897,0.9852771,0.9642358,0.0066198814,413.6681,413.6747,0.030410457,7.2707143,0.9604926,0.9604926,0.9604926,1.7482088e-06,1.7482088e-06,1.7482088e-06,1.046161,1.0190794,1.0190794,8.870703e-07,4.448159e-06,4.448159e-06,0
1564,414.66,416.99,413.42,416.31,3736.77,1552890.1,415.57,1564.0,1.0,0.0,0.31825933,0.0026374576,-0.0026879008,-0.0009329586,-0.011036728,-0.12263542,1.0031106,0.98616415,0.9946374,0.98137206,0.9757873,0.0132653555,415.31537,415.3286,0.016946506,7.4314284,0.958284,0.958284,0.958284,1.7412799e-06,1.7412799e-06,1.7412799e-06,1.0411325,1.0107387,1.0107387,8.835545e-07,4.430529e-06,4.430529e-06,0
1565,416.31,420.0,416.01,419.0,2072.95,867252.5,418.37,1565.0,1.0,0.0,0.0633803,-0.0038782817,-0.008445107,-0.005517422,-0.01801241,-0.12604141,0.99667066,0.99167067,0.99417067,0.9786515,0.9880907,0.015519093,418.00583,418.02136,0.005,6.6042857,0.95372236,0.95372236,0.95372236,1.7301008e-06,1.7301008e-06,1.7301008e-06,1.0335727,0.9999936,0.9999936,8.7788203e-07,4.402085e-06,4.402085e-06,0
1566,419.35,419.48,416.1,419.11,1337.67,558989.7,417.88,1566.0,1.0,0.0,0.0,-0.0038104556,-0.007994321,-0.0040733935,-0.019129107,-0.12401637,0.99640906,0.9917802,0.9940946,0.9800888,0.982439,0.01400587,418.1159,418.1299,0.004628856,6.4714284,0.9550649,0.9550649,0.9550649,1.7296467e-06,1.7296467e-06,1.7296467e-06,1.0324266,1.0021236,1.0021236,8.7765164e-07,3.2546473e-06,3.2546473e-06,0
1567,418.51,419.85,416.0,418.75,3457.56,1445848.1,418.17,1567.0,-1.0,0.0,0.890598,-0.0020131343,-0.0066495524,-0.0018741493,-0.019155104,-0.12098543,0.9972657,0.9926328,0.9949493,0.9851463,0.98626864,0.009802985,417.75507,417.76486,0.0046328357,6.3271427,0.9574828,0.9574828,0.9574828,1.7311337e-06,1.7311337e-06,1.7311337e-06,1.0324394,1.0017433,1.0017433,8.784061e-07,2.975646e-06,2.975646e-06,0
1568,418.81,423.0,416.61,422.71,3956.56,1665558.6,420.96,1568.0,1.0,0.0,0.93339473,-0.010640865,-0.015612358,-0.010574153,-0.028311608,-0.1270132,0.98792315,0.9833337,0.9856284,0.9817487,0.9841262,0.0038797285,421.72437,421.72824,0.0045894347,6.212143,0.95009756,0.95009756,0.95009756,1.7149163e-06,1.7149163e-06,1.7149163e-06,1.0219014,0.99323416,0.99323416,8.7017713e-07,2.4660715e-06,2.4660715e-06,0
1569,422.71,422.9,420.0,421.03,2396.35,1010239.0,421.57,1569.0,1.0,0.0,0.7590208,-0.0053274115,-0.010955276,-0.0055131465,-0.0244118,-0.12127829,0.9880412,0.9872574,0.9876493,0.9856661,0.9954873,0.0019832316,420.04236,420.04434,0.0007837921,6.194286,0.9554822,0.9554822,0.9554822,1.7217591e-06,1.7217591e-06,1.7217591e-06,1.0251104,1.0251104,1.0251104,8.736493e-07,8.736493e-07,8.736493e-07,0
1570,420.62,421.99,418.09,420.0,3216.81,1352741.8,420.52,1570.0,-1.0,0.0,0.70653915,-0.0037785715,-0.008227381,-0.0024304762,-0.022029525,-0.11684917,0.9899881,0.98967856,0.98983335,0.98808336,0.97833335,0.00175,419.01016,419.0119,0.0003095238,6.004286,0.9594255,0.9594255,0.9594255,1.7259815e-06,1.7259815e-06,1.7259815e-06,1.0267544,1.0267544,1.0267544,8.7579184e-07,8.7579184e-07,8.7579184e-07,0
1571,419.99,423.99,416.26,417.75,4584.13,1928359.9,420.66,1571.0,-1.0,0.0,0.59213334,0.0009000598,-0.0014386595,0.0031559544,-0.017045124,-0.10982034,0.99532014,0.995009,0.9951646,0.99340516,0.9887253,0.0017594255,416.75482,416.7566,0.0003111909,5.904286,0.9662044,0.9662044,0.9662044,1.7352777e-06,1.7352777e-06,1.7352777e-06,1.0314106,1.0314106,1.0314106,8.805088e-07,8.805088e-07,8.805088e-07,0
1572,417.75,418.71,412.0,418.24,3599.4,1497170.4,415.95,1572.0,-1.0,0.0,0.36583462,0.00015780413,-0.0015672819,0.0018166603,-0.018390158,-0.10857271,0.9986969,0.99384326,0.99627006,0.9922413,0.99222934,0.0040287874,417.24374,417.24777,0.0048536723,6.105,0.96668464,0.96668464,0.96668464,1.7332446e-06,1.7332446e-06,1.7332446e-06,1.02933,1.02933,1.02933,8.794773e-07,8.794773e-07,8.794773e-07,0
1573,418.59,421.79,417.2,420.04,1779.83,746886.3,419.64,1573.0,1.0,0.0,0.5204345,-0.0030568517,-0.0050173793,-0.0025383297,-0.022897819,-0.110157005,0.99513143,0.9895843,0.99235785,0.98798925,0.99002475,0.0043686316,419.04764,419.052,0.005547091,6.370714,0.9641501,0.9641501,0.9641501,1.7258171e-06,1.7258171e-06,1.7258171e-06,1.0240513,1.0240513,1.0240513,8.7570845e-07,8.7570845e-07,8.7570845e-07,0
1574,420.4,422.8,418.0,422.69,3487.83,1467164.5,420.65,1574.0,1.0,0.0,0.26890403,-0.008034257,-0.010265206,-0.009482127,-0.029349642,-0.11348092,0.98889256,0.98338026,0.98613644,0.9817952,0.9855213,0.004341243,421.70386,421.7082,0.005512314,5.825714,0.95970607,0.95970607,0.95970607,1.7149973e-06,1.7149973e-06,1.7149973e-06,1.0167696,1.0167696,1.0167696,8.702183e-07,8.702183e-07,8.702183e-07,0
1575,422.79,426.67,421.0,425.54,6082.73,2581942.5,424.47,1575.0,1.0,0.0,0.16749786,-0.01317855,-0.016182968,-0.016859049,-0.036105655,-0.117199555,0.9822696,0.9767942,0.9795319,0.9752197,0.9834328,0.004312168,424.56046,424.5648,0.005475396,5.850714,0.95487106,0.95487106,0.95487106,1.7035114e-06,1.7035114e-06,1.7035114e-06,1.0091048,1.0091048,1.0091048,8.6439013e-07,8.6439013e-07,8.6439013e-07,0
1576,425.32,426.0,422.27,423.93,3917.08,1661013.2,424.04,1576.0,1.0,0.0,0.0,-0.0078880945,-0.011512514,-0.013725851,-0.032574717,-0.11160215,0.98916095,0.98050386,0.9848324,0.9789234,0.9622107,0.0059089945,422.94516,422.95108,0.008657089,5.0307145,0.9600987,0.9600987,0.9600987,1.709981e-06,1.709981e-06,1.709981e-06,1.0120797,1.0120797,1.0120797,8.676729e-07,8.676729e-07,8.676729e-07,0
1577,423.6,425.35,420.57,424.86,3863.8,1637346.1,423.77,1577.0,-1.0,0.0,0.36229643,-0.008925293,-0.012645342,-0.015657393,-0.03493339,-0.11130937,0.9869957,0.979252,0.98312384,0.9685426,0.9627642,0.014581274,423.87686,423.89145,0.0077437274,4.7714286,0.95959747,0.95959747,0.95959747,1.7062379e-06,1.7062379e-06,1.7062379e-06,1.0090094,1.0090094,1.0090094,8.657736e-07,8.657736e-07,8.657736e-07,0
