,Open,High,Low,Close,VolumeBTC,VolumeCurrency,WeightedPrice,candlecolor,engulfing,stochRSI,SMA10Close,SMA20Close,SMA50Close,SMA100Close,SMA200Close,IchimokuconversionLine,IchimokuBaseline,IchimokuLeadingSpanA,IchimokuLeadingSpanB,IchimokuLaggingSpan,IchimokuCloudSpan,DistanceLeadingSpanA,DistanceLeadingSpanB,ConversionLineBaseLine,AverageTrueRange,SupportLine1,SupportLine2,SupportLine3,SupportSlope1,SupportSlope2,SupportSlope3,ResistantLine1,ResistantLine2,ResistantLine3,ResistanceSlope1,ResistanceSlope2,ResistanceSlope3,CategoricalIncrease
3914,3182.0,3294.35,3182.0,3222.75,0.04798781,10183965.0,3251.37,-1.0,0.0,1.0,0.099964365,0.12515642,0.19648418,0.20317882,0.27400765,0.92927784,0.89049107,0.90988445,0.80205727,0.85640526,0.107827164,3221.84,3221.948,0.03878675,146.19067,0.8874095,0.8874095,0.8874095,1.4674605e-06,1.4674605e-06,1.4674605e-06,1.0022496,0.89209527,0.778027,-4.4991766e-06,-7.8449575e-06,-4.60915e-06,1
3915,3216.78,3384.09,3186.0,3355.3,0.05804978,12410158.0,3275.29,1.0,0.0,1.0,0.12086406,0.15142521,0.22325106,0.23289037,0.29986826,0.892567,0.8553125,0.87393975,0.7703723,0.7660209,0.10356749,3354.426,3354.5298,0.037254494,144.92783,0.8616851,0.8616851,0.8616851,1.409489e-06,1.409489e-06,1.409489e-06,0.93104666,0.808396,0.7477813,-4.321438e-06,-7.535045e-06,-3.5246865e-06,0
3916,3354.27,3430.0,3325.0,3387.55,0.12650071,27815694.0,3368.7,1.0,0.0,0.88500404,0.11142445,0.15152897,0.22497381,0.23786472,0.30352804,0.8978347,0.8537276,0.8757811,0.769596,0.7571313,0.10618515,3386.6743,3386.7805,0.04410711,152.64926,0.8628265,0.8628265,0.8628265,1.3960704e-06,1.3960704e-06,1.3960704e-06,0.9989786,0.9989786,0.9989786,-3.4456068e-06,-3.4456068e-06,-3.4456068e-06,1
3917,3387.54,3490.0,3340.25,3440.2,0.112558745,25214594.0,3431.8,1.0,0.0,0.844195,0.10513979,0.15564063,0.23074493,0.24699812,0.31120098,0.89442617,0.84733444,0.8708803,0.7644904,0.73801523,0.10638987,3439.329,3439.4355,0.047091704,148.36426,0.8589241,0.8589241,0.8589241,1.3747045e-06,1.3747045e-06,1.3747045e-06,0.9970351,0.9970351,0.9970351,-1.7011232e-06,-1.7011232e-06,-1.7011232e-06,0
3918,3441.68,3464.32,3300.0,3412.41,0.13002925,28840230.0,3397.75,1.0,0.0,0.9246536,0.07723606,0.13751987,0.2179734,0.2381922,0.3024996,0.91664106,0.86302644,0.88983375,0.77950776,0.7399433,0.110326,3411.52,3411.6304,0.053614624,136.61998,0.87539995,0.87539995,0.87539995,1.3858998e-06,1.3858998e-06,1.3858998e-06,1.0227376,1.0227376,1.0227376,-2.2070346e-06,-2.2070346e-06,-2.2070346e-06,0
3919,3408.46,3423.1,3178.72,3309.97,0.098196164,21292926.0,3321.68,-1.0,0.0,0.90711737,0.02997521,0.09977186,0.18652557,0.21215458,0.27779758,0.95393616,0.90629673,0.9301164,0.8036327,0.77856296,0.12648377,3309.0398,3309.1663,0.047639422,139.04141,0.912374,0.912374,0.912374,1.428792e-06,1.428792e-06,1.428792e-06,1.0362632,0.995281,0.94644946,-2.27534e-06,-2.6472096e-06,-1.6501856e-06,0
3920,3307.78,3370.0,3240.01,3342.99,0.12065362,26063538.0,3309.0,-1.0,0.0,1.0,0.025557313,0.09876858,0.18708345,0.2178755,0.2820175,0.9480017,0.8998098,0.92390573,0.7956949,0.7975884,0.12821087,3342.0662,3342.1943,0.048191883,151.21143,0.9132531,0.9132531,0.9132531,1.4146792e-06,1.4146792e-06,1.4146792e-06,1.0083882,0.96576726,0.9483853,-2.2528654e-06,-2.621062e-06,-9.961052e-07,1
3921,3342.99,3430.0,3311.17,3401.99,0.06883912,15164297.0,3374.23,1.0,0.0,0.96895075,0.02811261,0.10557107,0.19311307,0.22966728,0.2916002,0.9733744,0.8906096,0.93199205,0.7818953,0.8274569,0.15009673,3401.058,3401.208,0.08276485,152.63928,0.90724057,0.90724057,0.90724057,1.3901447e-06,1.3901447e-06,1.3901447e-06,0.9738644,0.93006295,0.94662195,-2.2137945e-06,-2.5756055e-06,-4.83058e-07,0
3922,3396.28,3448.0,3369.99,3413.03,0.06949355,15494144.0,3415.08,1.0,0.0,0.7563656,0.023753965,0.099190965,0.18676469,0.23020555,0.29105434,0.97217137,0.88772875,0.92995006,0.77936614,0.8136495,0.15058394,3412.1,3412.2507,0.084442586,157.62001,0.9142072,0.9142072,0.9142072,1.385648e-06,1.385648e-06,1.385648e-06,0.95402575,0.908538,0.8380971,-2.2066336e-06,-2.5672744e-06,-2.5672744e-06,1
3923,3410.0,3500.0,3390.67,3492.98,0.08411843,18979480.0,3455.91,1.0,0.0,0.87625486,0.041821577,0.111833096,0.19681627,0.24566084,0.30446804,0.9545889,0.86740977,0.91099936,0.7615274,0.76518905,0.14947192,3492.069,3492.2185,0.08717911,157.23288,0.9030627,0.9030627,0.9030627,1.3539322e-06,1.3539322e-06,1.3539322e-06,0.9161631,0.8700113,0.90110654,-2.1561266e-06,-2.5085128e-06,-7.0847483e-07,1
