cost,time,status,seed,sp-clause-activity-inc,sp-clause-decay,sp-clause-del-heur,sp-first-restart,sp-learned-clause-sort-heur,sp-learned-clauses-inc,sp-learned-size-factor,sp-orig-clause-sort-heur,sp-phase-dec-heur,sp-rand-var-dec-freq,sp-resolution,sp-restart-inc,sp-update-dec-queue,sp-use-pure-literal-rule,sp-var-activity-inc,sp-var-dec-heur,sp-variable-decay,sp-clause-inversion,sp-max-res-lit-inc,sp-max-res-runs,sp-rand-phase-dec-freq,sp-rand-var-dec-scaling,sp-res-cutoff-cls,sp-res-cutoff-lits,sp-res-order-heur,sp-rand-phase-scaling,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,vars_reduced_depth_1,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,vars_reduced_depth_256,LP_OBJ,LPSLack_mean,LPSLack_coeff_variation,LPSLack_min,LPSLack_max,lpIntRatio,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,Pre_featuretime,Basic_featuretime,KLB_featuretime,CG_featuretime,DIAMETER_featuretime,cl_featuretime,sp_featuretime,unit_featuretime,lpTIME,ls_saps_featuretime,ls_gsat_featuretime,lobjois_featuretime
0.032347,0.032347,StatusType.SUCCESS,2143362693,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,8411.0,17728.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.09,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.01789,0.01789,StatusType.SUCCESS,1703301249,1.0,1.4,2,100,0,1.3,0.4,0,5,0.001,1,1.5,1,1,1.0,0,1.4,,1.0,4,0.001,1.0,8,400,0,1.0,3836.0,7756.0,65.0,64.0,58.015384615,120.1875,1.015625,0.5,1.0,0.0,1.0,0.693147181,0.030769231,0.0,0.030769231,0.030769231,0.0,0.0,1.0,1.0,0.030769231,3.9375,0.015625,1.0,0.079487003,0.984615385,0.123076923,0.0,1.0,0.079487003,0.030769231,3.9375,0.015625,1.0,0.079487003,1.0,0.030769231,3.9375,0.015625,1.0,0.5,0.0,0.5,0.5,0.0,0.060606061,0.0,0.060606061,0.060606061,0.0,2.984375,0.041556303,2.0,3.0,0.080484837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984615385,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746153846,0.041237113,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.015384615,0.015384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8629,0.147221,16.0,13.0,19.0,1.08139,0.144846,1.0,0.0,0.0,0.0,15.8305,0.148767,16.0,13.0,19.0,1.0838,0.1467,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.3
0.015734,0.015734,StatusType.SUCCESS,878115723,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,6292.0,12813.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.019305,0.019305,StatusType.SUCCESS,1703301249,1.205075586058306,1.190322568743079,0,1410,16,1.2107282762695404,1.3196304181224,6,1,0.0001,1,1.5450163038801716,1,0,0.6215843699281973,14,1.3043288575253436,,0.9103222699569851,1,0.05,0.8667449645918626,3,1586,16,1.0783137332031665,3836.0,7756.0,65.0,64.0,58.015384615,120.1875,1.015625,0.5,1.0,0.0,1.0,0.693147181,0.030769231,0.0,0.030769231,0.030769231,0.0,0.0,1.0,1.0,0.030769231,3.9375,0.015625,1.0,0.079487003,0.984615385,0.123076923,0.0,1.0,0.079487003,0.030769231,3.9375,0.015625,1.0,0.079487003,1.0,0.030769231,3.9375,0.015625,1.0,0.5,0.0,0.5,0.5,0.0,0.060606061,0.0,0.060606061,0.060606061,0.0,2.984375,0.041556303,2.0,3.0,0.080484837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984615385,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746153846,0.041237113,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.015384615,0.015384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8629,0.147221,16.0,13.0,19.0,1.08139,0.144846,1.0,0.0,0.0,0.0,15.8305,0.148767,16.0,13.0,19.0,1.0838,0.1467,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.3
0.003259,0.003259,StatusType.SUCCESS,732152370,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,779.0,1367.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.003951,0.003951,StatusType.SUCCESS,732152370,0.6561461022783895,1.5727980787280431,0,229,12,1.1108333141445843,1.5263658782504503,17,2,0.005,1,1.6614125660013,0,0,1.1400234188266332,2,1.8233753026659991,,0.3436683510678264,3,,0.43598410978152535,3,123,12,,779.0,1367.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.002149,0.002149,StatusType.SUCCESS,1195672662,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,332.0,533.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.021541,0.021541,StatusType.SUCCESS,878115723,1.1730703245413996,1.0978789008452,0,276,12,1.2546432717327805,0.6048547904604649,5,0,0.05,2,1.1536715757484732,1,1,0.5631245855577763,2,1.6278424003888374,,1.3262262267920446,18,0.001,0.6058964480782147,10,1169,17,1.0948541295309857,6292.0,12813.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.033055,0.033055,StatusType.SUCCESS,1413675217,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,7050.0,14573.0,65.0,64.0,107.461538462,226.703125,1.015625,0.5,1.0,0.0,1.0,0.693147181,0.030769231,0.0,0.030769231,0.030769231,0.0,0.0,1.0,1.0,0.030769231,3.9375,0.015625,1.0,0.079487003,0.984615385,0.123076923,0.0,1.0,0.079487003,0.030769231,3.9375,0.015625,1.0,0.079487003,1.0,0.030769231,3.9375,0.015625,1.0,0.5,0.0,0.5,0.5,0.0,0.060606061,0.0,0.060606061,0.060606061,0.0,2.984375,0.041556303,2.0,3.0,0.080484837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984615385,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746153846,0.041237113,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.015384615,0.015384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8438,0.146947,16.0,13.0,19.0,1.08225,0.144435,1.0,0.0,0.0,0.0,15.9029,0.145696,16.0,13.0,19.0,1.08186,0.143137,1.0,0.0,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.32,0.3
0.005508,0.005508,StatusType.SUCCESS,732152370,0.9699427410368819,1.1645586468195432,0,947,7,1.2221434947589342,1.1906701526901782,18,3,0.005,1,1.72375458199184,0,1,1.3526546097857088,17,1.650395047382244,,0.5541239112984686,1,0.01,0.7098708887507026,10,233,18,0.9511655991202794,779.0,1367.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.017968,0.017968,StatusType.SUCCESS,399713351,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,4838.0,9858.0,65.0,64.0,73.430769231,153.03125,1.015625,0.5,1.0,0.0,1.0,0.693147181,0.030769231,0.0,0.030769231,0.030769231,0.0,0.0,1.0,1.0,0.030769231,3.9375,0.015625,1.0,0.079487003,0.984615385,0.123076923,0.0,1.0,0.079487003,0.030769231,3.9375,0.015625,1.0,0.079487003,1.0,0.030769231,3.9375,0.015625,1.0,0.5,0.0,0.5,0.5,0.0,0.060606061,0.0,0.060606061,0.060606061,0.0,2.984375,0.041556303,2.0,3.0,0.080484837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984615385,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746153846,0.041237113,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.015384615,0.015384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8464,0.149546,16.0,13.0,19.0,1.08573,0.150284,1.0,0.0,0.0,0.0,15.8832,0.149509,16.0,13.0,19.0,1.08447,0.148311,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.33,0.3
0.002547,0.002547,StatusType.SUCCESS,1195672662,1.3365154435683424,1.2759491862336627,0,167,7,1.3040795380204868,0.20431521686712434,9,0,0.0001,1,1.3341502913003576,0,0,0.6983632588856361,19,1.1561597943054156,,0.31995179719031247,1,0.05,0.5730510800336787,9,533,0,1.0955945125609814,332.0,533.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.00932,0.00932,StatusType.SUCCESS,610401323,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,2699.0,5515.0,65.0,64.0,40.523076923,85.171875,1.015625,0.5,1.0,0.0,1.0,0.693147181,0.030769231,0.0,0.030769231,0.030769231,0.0,0.0,1.0,1.0,0.030769231,3.9375,0.015625,1.0,0.079487003,0.984615385,0.123076923,0.0,1.0,0.079487003,0.030769231,3.9375,0.015625,1.0,0.079487003,1.0,0.030769231,3.9375,0.015625,1.0,0.5,0.0,0.5,0.5,0.0,0.060606061,0.0,0.060606061,0.060606061,0.0,2.984375,0.041556303,2.0,3.0,0.080484837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984615385,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746153846,0.041237113,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.015384615,0.015384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8822,0.149862,16.0,13.0,19.0,1.08512,0.148076,1.0,0.0,0.0,0.0,15.8263,0.148833,16.0,13.0,19.0,1.08299,0.146017,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.32,0.32
0.017422,0.017422,StatusType.SUCCESS,878115723,1.220769721708007,1.300887152470391,0,279,12,1.2825715772696584,1.4847363331074883,3,6,0.0001,2,1.5926708203364366,1,0,0.6872661765540591,8,1.6908966154244216,,0.46665866078332935,3,0.001,0.9466072664728953,9,806,3,0.9328101017697252,6292.0,12813.0,0.0,0.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0
0.011034,0.011034,StatusType.SUCCESS,1282027545,0.5897107451900664,1.9281830258522457,0,897,18,1.4015734582842305,0.5272982393533483,18,3,0,0,1.4195014616787025,1,0,1.1405444511503924,8,1.0531995233149405,,,,0.05,,,,,1.0833497671602443,2699.0,5515.0,65.0,64.0,40.523076923,85.171875,1.015625,0.5,1.0,0.0,1.0,0.693147181,0.030769231,0.0,0.030769231,0.030769231,0.0,0.0,1.0,1.0,0.030769231,3.9375,0.015625,1.0,0.079487003,0.984615385,0.123076923,0.0,1.0,0.079487003,0.030769231,3.9375,0.015625,1.0,0.079487003,1.0,0.030769231,3.9375,0.015625,1.0,0.5,0.0,0.5,0.5,0.0,0.060606061,0.0,0.060606061,0.060606061,0.0,2.984375,0.041556303,2.0,3.0,0.080484837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984615385,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746153846,0.041237113,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.015384615,0.015384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8822,0.149862,16.0,13.0,19.0,1.08512,0.148076,1.0,0.0,0.0,0.0,15.8263,0.148833,16.0,13.0,19.0,1.08299,0.146017,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.32,0.32
