"","portfolio.returns","zz500.1","hs300.1","gold.1","spx.1","hengsheng.1"
"2009-09-10",0.0121850429466397,0.481721015513342,0.0554963755747321,0.358593585621374,0.104189023290552,0
"2009-09-11",0.011810261770169,0.481721015513342,0.0554963755747321,0.358593585621374,0.104189023290552,0
"2009-09-14",0.00731943447490835,0.481721015513342,0.0554963755747321,0.358593585621374,0.104189023290552,0
"2009-09-15",0.00783771903686548,0.503587935533311,-2.28165725069024e-17,0.362597066821385,0.133814997645303,0
"2009-09-16",0.00889603230770941,0.503587935533311,-2.28165725069024e-17,0.362597066821385,0.133814997645303,0
"2009-09-17",-0.0176353435251673,0.503587935533311,-2.28165725069024e-17,0.362597066821385,0.133814997645303,0
"2009-09-18",0.00629626001782957,0.503587935533311,-2.28165725069024e-17,0.362597066821385,0.133814997645303,0
"2009-09-21",-0.00795344431550471,0.503587935533311,-2.28165725069024e-17,0.362597066821385,0.133814997645303,0
"2009-09-22",-0.0166905974559194,0.489276397161937,2.63223492513483e-17,0.367761862047525,0.142961740790538,-6.93889390390723e-18
"2009-09-23",-0.0106583034578961,0.489276397161937,2.63223492513483e-17,0.367761862047525,0.142961740790538,-6.93889390390723e-18
"2009-09-24",0.0435090750595446,0.489276397161937,2.63223492513483e-17,0.367761862047525,0.142961740790538,-6.93889390390723e-18
"2009-09-25",0.0206716793003672,0.489276397161937,2.63223492513483e-17,0.367761862047525,0.142961740790538,-6.93889390390723e-18
"2009-10-09",0.00540159492384085,0.446969760316243,-1.03586819919414e-17,0.389824639985318,0.16320559969844,0
"2009-11-11",-0.00392129907667582,0.388124309533345,0.00482635048412873,0.405076796441723,0.201972543540804,0
"2009-11-12",0.0097400114021815,0.388124309533345,0.00482635048412873,0.405076796441723,0.201972543540804,0
"2009-11-13",0.0195167544482702,0.388124309533345,0.00482635048412873,0.405076796441723,0.201972543540804,0
"2009-11-16",0.00228448065207432,0.388124309533345,0.00482635048412873,0.405076796441723,0.201972543540804,0
"2009-11-17",0.00170681178286558,0.332297577634997,0.0336759516851016,0.411872107349697,0.222154363330204,0
"2009-11-18",0.00254543025901,0.332297577634997,0.0336759516851016,0.411872107349697,0.222154363330204,0
"2009-11-19",0.00480108762443887,0.332297577634997,0.0336759516851016,0.411872107349697,0.222154363330204,0
"2009-11-20",0.0119290983246247,0.332297577634997,0.0336759516851016,0.411872107349697,0.222154363330204,0
"2009-11-23",-0.0145133423417981,0.332297577634997,0.0336759516851016,0.411872107349697,0.222154363330204,0
"2009-11-24",0.0238361748875358,0.389866569790317,0,0.427204100601622,0.182929329608062,4.25486988591419e-18
"2009-11-25",-0.0324616332195148,0.389866569790317,0,0.427204100601622,0.182929329608062,4.25486988591419e-18
"2009-11-27",0.0379795527745068,0.389866569790317,0,0.427204100601622,0.182929329608062,4.25486988591419e-18
"2009-12-01",0.0124979662445333,0.323231601329585,0.0458961444290577,0.413979697599885,0.216892556641472,0
"2009-12-02",-0.00656513740995801,0.323231601329585,0.0458961444290577,0.413979697599885,0.216892556641472,0
"2009-12-03",-0.0194109902309193,0.323231601329585,0.0458961444290577,0.413979697599885,0.216892556641472,0
"2009-12-04",0.00571733725172252,0.323231601329585,0.0458961444290577,0.413979697599885,0.216892556641472,0
"2009-12-07",-0.0145850692348164,0.323231601329585,0.0458961444290577,0.413979697599885,0.216892556641472,0
"2009-12-08",-0.00740117896135706,0.386278341971255,0,0.400048707489028,0.213672950539716,-5.47718713531879e-19
"2009-12-09",0.00701345759945671,0.386278341971255,0,0.400048707489028,0.213672950539716,-5.47718713531879e-19
"2009-12-10",-0.00567619120838536,0.386278341971255,0,0.400048707489028,0.213672950539716,-5.47718713531879e-19
"2009-12-11",0.00338421634253905,0.386278341971255,0,0.400048707489028,0.213672950539716,-5.47718713531879e-19
"2009-12-14",-0.00136961492351251,0.386278341971255,0,0.400048707489028,0.213672950539716,-5.47718713531879e-19
"2009-12-15",0.00127073544425649,0.455963562163981,3.71055187303886e-17,0.37386260747644,0.170173830359579,0
"2009-12-16",-0.0236765552324024,0.455963562163981,3.71055187303886e-17,0.37386260747644,0.170173830359579,0
"2009-12-17",-0.0135779821534185,0.455963562163981,3.71055187303886e-17,0.37386260747644,0.170173830359579,0
"2009-12-18",0.000450914797602397,0.455963562163981,3.71055187303886e-17,0.37386260747644,0.170173830359579,0
"2009-12-21",-0.0143000023195545,0.455963562163981,3.71055187303886e-17,0.37386260747644,0.170173830359579,0
"2009-12-22",0.0115139215961111,0.413968679440623,-1.90199998046365e-17,0.38359201289121,0.202439307668167,0
"2009-12-23",0.0172477503279054,0.413968679440623,-1.90199998046365e-17,0.38359201289121,0.202439307668167,0
"2009-12-24",0.00884552146744633,0.413968679440623,-1.90199998046365e-17,0.38359201289121,0.202439307668167,0
"2009-12-28",-0.0026150132438032,0.413968679440623,-1.90199998046365e-17,0.38359201289121,0.202439307668167,0
"2009-12-29",0.000412322184777603,0.393486838603504,0,0.392645694504211,0.213867466892286,5.20069026024343e-18
"2009-12-31",0.0148988710359621,0.393486838603504,0,0.392645694504211,0.213867466892286,5.20069026024343e-18
"2010-01-04",0.00460694174467124,0.393486838603504,0,0.392645694504211,0.213867466892286,5.20069026024343e-18
"2010-01-05",0.00319369300748917,0.369065780258315,-3.26687753372031e-18,0.403343496710607,0.227590723031077,0
"2010-01-06",-0.00906060064112613,0.369065780258315,-3.26687753372031e-18,0.403343496710607,0.227590723031077,0
"2010-01-07",0.0097784325671586,0.369065780258315,-3.26687753372031e-18,0.403343496710607,0.227590723031077,0
"2010-01-08",0.00738241486336388,0.369065780258315,-3.26687753372031e-18,0.403343496710607,0.227590723031077,0
"2010-01-11",-0.00259212476738668,0.369065780258315,-3.26687753372031e-18,0.403343496710607,0.227590723031077,0
"2010-01-12",0.00264195071704032,0.364244031753389,0,0.399404669177626,0.236351299068984,-3.59015875609016e-18
"2010-01-13",0.00850025492787987,0.364244031753389,0,0.399404669177626,0.236351299068984,-3.59015875609016e-18
"2010-01-14",-0.00292219275740424,0.364244031753389,0,0.399404669177626,0.236351299068984,-3.59015875609016e-18
"2010-01-15",0.0102893226631442,0.364244031753389,0,0.399404669177626,0.236351299068984,-3.59015875609016e-18
"2010-01-19",-0.0245315858305916,0.436888688149629,-1.4807341167367e-17,0.381699493248518,0.181411818601853,0
"2010-01-20",-0.00924549635377869,0.436888688149629,-1.4807341167367e-17,0.381699493248518,0.181411818601853,0
"2010-01-21",-0.0196742727220244,0.436888688149629,-1.4807341167367e-17,0.381699493248518,0.181411818601853,0
"2010-01-25",-0.0152971006377142,0.436888688149629,-1.4807341167367e-17,0.381699493248518,0.181411818601853,0
"2010-01-26",-0.00583018915893929,0.457245228397583,0,0.384695521633137,0.158059249969279,-1.38777878078145e-17
"2010-01-27",0.00338167055511818,0.457245228397583,0,0.384695521633137,0.158059249969279,-1.38777878078145e-17
"2010-01-28",0.00173030822740983,0.457245228397583,0,0.384695521633137,0.158059249969279,-1.38777878078145e-17
"2010-01-29",0.00584904337277403,0.457245228397583,0,0.384695521633137,0.158059249969279,-1.38777878078145e-17
"2010-02-01",0.00190031470739194,0.457245228397583,0,0.384695521633137,0.158059249969279,-1.38777878078145e-17
"2010-02-02",0.00517841373060346,0.495023744753302,1.75941998963628e-17,0.369464401098608,0.13551185414809,0
"2010-02-03",-0.0148124344016803,0.495023744753302,1.75941998963628e-17,0.369464401098608,0.13551185414809,0
"2010-02-04",-0.00872596990103081,0.495023744753302,1.75941998963628e-17,0.369464401098608,0.13551185414809,0
"2010-02-05",-0.000792641210716094,0.495023744753302,1.75941998963628e-17,0.369464401098608,0.13551185414809,0
"2010-02-08",0.00480164933379923,0.495023744753302,1.75941998963628e-17,0.369464401098608,0.13551185414809,0
"2010-02-09",0.00571710255503177,0.459638617693968,0,0.381031311374975,0.159330070931057,0
"2010-02-10",0.004673257461703,0.459638617693968,0,0.381031311374975,0.159330070931057,0
"2010-02-11",0.00693262577115683,0.459638617693968,0,0.381031311374975,0.159330070931057,0
"2010-02-12",0.0124053674115365,0.459638617693968,0,0.381031311374975,0.159330070931057,0
"2010-02-22",-0.00197192344549346,0.438877411921961,-2.01952275056366e-17,0.385629937355297,0.175492650722742,0
"2010-02-23",0.00536185185292792,0.415615415634224,-2.82224298306491e-18,0.386762710026307,0.197621874339469,0
"2010-02-24",0.0125826469726145,0.415615415634224,-2.82224298306491e-18,0.386762710026307,0.197621874339469,0
"2010-02-25",0.00879301249463116,0.415615415634224,-2.82224298306491e-18,0.386762710026307,0.197621874339469,0
"2010-03-04",0.0045640459768661,0.397075678809928,4.72799793942202e-18,0.387983979915329,0.214940341274743,0
"2010-03-05",-0.000346715553386057,0.397075678809928,4.72799793942202e-18,0.387983979915329,0.214940341274743,0
"2010-03-08",0.00196022406745122,0.397075678809928,4.72799793942202e-18,0.387983979915329,0.214940341274743,0
"2010-03-09",-0.010053073003371,0.402329545004219,-1.93980042819991e-17,0.394464668563303,0.203205786432477,0
"2010-03-10",-0.00054461306499709,0.402329545004219,-1.93980042819991e-17,0.394464668563303,0.203205786432477,0
"2010-03-11",-0.0101123945939676,0.402329545004219,-1.93980042819991e-17,0.394464668563303,0.203205786432477,0
"2010-03-12",0.0170094125062255,0.402329545004219,-1.93980042819991e-17,0.394464668563303,0.203205786432477,0
"2010-03-15",-0.01045670522139,0.402329545004219,-1.93980042819991e-17,0.394464668563303,0.203205786432477,0
"2010-03-16",0.0168317395832784,0.402926455533447,-1.65929858768717e-17,0.371857915718092,0.225215628748461,0
"2010-03-17",-0.000221661428612019,0.402926455533447,-1.65929858768717e-17,0.371857915718092,0.225215628748461,0
"2010-03-18",-0.00377508916628355,0.402926455533447,-1.65929858768717e-17,0.371857915718092,0.225215628748461,0
"2010-03-19",0.00242026782343041,0.402926455533447,-1.65929858768717e-17,0.371857915718092,0.225215628748461,0
"2010-03-22",-0.00158844382488998,0.402926455533447,-1.65929858768717e-17,0.371857915718092,0.225215628748461,0
"2010-03-23",-0.00392691719540172,0.39695863140014,-1.4786830736891e-17,0.373383017043794,0.229658351556067,0
"2010-03-24",-0.00393704331235156,0.39695863140014,-1.4786830736891e-17,0.373383017043794,0.229658351556067,0
"2010-03-25",0.0100344767454019,0.39695863140014,-1.4786830736891e-17,0.373383017043794,0.229658351556067,0
"2010-03-26",0.00536338193430952,0.39695863140014,-1.4786830736891e-17,0.373383017043794,0.229658351556067,0
"2010-03-29",0.000177934835459137,0.39695863140014,-1.4786830736891e-17,0.373383017043794,0.229658351556067,0
"2010-03-30",0.00211531684035937,0.373954513018891,-1.17245352063063e-17,0.383461033221073,0.242584453760036,0
"2010-03-31",0.0124649978456375,0.373954513018891,-1.17245352063063e-17,0.383461033221073,0.242584453760036,0
"2010-04-01",0.0103212525099921,0.373954513018891,-1.17245352063063e-17,0.383461033221073,0.242584453760036,0
"2010-04-07",0.00238908052733811,0.338490797995207,1.30830382844465e-18,0.396402424877179,0.265106777127614,3.46944695195361e-18
"2010-04-08",0.0102405064129112,0.338490797995207,1.30830382844465e-18,0.396402424877179,0.265106777127614,3.46944695195361e-18
"2010-04-09",-5.00271843657529e-05,0.338490797995207,1.30830382844465e-18,0.396402424877179,0.265106777127614,3.46944695195361e-18
"2010-04-12",-0.00220690671821644,0.338490797995207,1.30830382844465e-18,0.396402424877179,0.265106777127614,3.46944695195361e-18
"2010-04-13",0.00732802383667486,0.387364970872759,2.04264392791125e-17,0.378354112611595,0.234280916515645,0
"2010-04-14",-0.00558001818730136,0.387364970872759,2.04264392791125e-17,0.378354112611595,0.234280916515645,0
"2010-04-15",-0.00869990404311971,0.387364970872759,2.04264392791125e-17,0.378354112611595,0.234280916515645,0
"2010-04-16",-0.0171295711504497,0.387364970872759,2.04264392791125e-17,0.378354112611595,0.234280916515645,0
"2010-04-19",0.00937560474803645,0.387364970872759,2.04264392791125e-17,0.378354112611595,0.234280916515645,0
"2010-04-20",0.0115041271095013,0.351715288440858,6.93889390390723e-18,0.390985879433833,0.257298832125309,0
"2010-04-21",-0.00038177850290011,0.351715288440858,6.93889390390723e-18,0.390985879433833,0.257298832125309,0
"2010-04-22",0.00402205745355877,0.351715288440858,6.93889390390723e-18,0.390985879433833,0.257298832125309,0
"2010-04-23",-0.00219698641188504,0.351715288440858,6.93889390390723e-18,0.390985879433833,0.257298832125309,0
"2010-04-26",-0.0113351988234749,0.351715288440858,6.93889390390723e-18,0.390985879433833,0.257298832125309,0
"2010-04-27",-0.000559395646958061,0.404108853701775,5.89737433659764e-18,0.393560094747766,0.20233105155046,0
"2010-04-28",-0.00734003415894768,0.404108853701775,5.89737433659764e-18,0.393560094747766,0.20233105155046,0
"2010-04-29",-0.0111382591724905,0.404108853701775,5.89737433659764e-18,0.393560094747766,0.20233105155046,0
"2010-04-30",-0.00675117471378217,0.404108853701775,5.89737433659764e-18,0.393560094747766,0.20233105155046,0
"2010-05-04",0.0132188955285522,0.423771307822716,7.85621722507714e-18,0.41060164134926,0.165627050828024,0
"2010-05-05",-0.00978116908121107,0.423771307822716,7.85621722507714e-18,0.41060164134926,0.165627050828024,0
"2010-05-06",-0.00554401515048253,0.423771307822716,7.85621722507714e-18,0.41060164134926,0.165627050828024,0
"2010-05-07",-0.00221170377880575,0.423771307822716,7.85621722507714e-18,0.41060164134926,0.165627050828024,0
"2010-05-10",-0.00351355658488262,0.423771307822716,7.85621722507714e-18,0.41060164134926,0.165627050828024,0
"2010-05-11",-0.00642287065796687,0.468938564834144,-1.27432678154903e-17,0.451991703709819,0.0790697314560373,0
"2010-05-12",0.0109750836326279,0.468938564834144,-1.27432678154903e-17,0.451991703709819,0.0790697314560373,0
"2010-05-13",0.000547011168739786,0.468938564834144,-1.27432678154903e-17,0.451991703709819,0.0790697314560373,0
"2010-05-14",-0.0310697270272544,0.468938564834144,-1.27432678154903e-17,0.451991703709819,0.0790697314560373,0
"2010-05-17",-0.000379813968819032,0.468938564834144,-1.27432678154903e-17,0.451991703709819,0.0790697314560373,0
"2010-05-18",-0.00441103392488584,0.45793532124769,2.45828132655117e-17,0.437359334787452,0.104705343964858,1.38777878078145e-17
"2010-05-19",-0.0220703698650845,0.45793532124769,2.45828132655117e-17,0.437359334787452,0.104705343964858,1.38777878078145e-17
"2010-05-20",0.037799516920908,0.45793532124769,2.45828132655117e-17,0.437359334787452,0.104705343964858,1.38777878078145e-17
"2010-05-24",0.000499223551350347,0.45793532124769,2.45828132655117e-17,0.437359334787452,0.104705343964858,1.38777878078145e-17
"2010-05-25",0.00537086418261579,0.431082705925199,0,0.439204307568087,0.129712986506714,0
"2010-05-26",0.00990571129052431,0.431082705925199,0,0.439204307568087,0.129712986506714,0
"2010-05-27",0.00139947736207513,0.431082705925199,0,0.439204307568087,0.129712986506714,0
"2010-05-28",-0.0194751949262847,0.431082705925199,0,0.439204307568087,0.129712986506714,0
"2010-06-01",0.00777434490186746,0.436052677654421,1.62084517111655e-17,0.473353539977826,0.0905937823677528,0
"2010-06-02",-0.00888542003657689,0.436052677654421,1.62084517111655e-17,0.473353539977826,0.0905937823677528,0
"2010-06-03",0.00627846189490433,0.436052677654421,1.62084517111655e-17,0.473353539977826,0.0905937823677528,0
"2010-06-04",0.00409759791854669,0.436052677654421,1.62084517111655e-17,0.473353539977826,0.0905937823677528,0
"2010-06-07",0.0046519781473946,0.436052677654421,1.62084517111655e-17,0.473353539977826,0.0905937823677528,0
"2010-06-08",0.00664389303414681,0.430126228811773,2.77555756156289e-17,0.448498769454082,0.121375001734145,-1.38777878078145e-17
"2010-06-09",0.00123480401572684,0.430126228811773,2.77555756156289e-17,0.448498769454082,0.121375001734145,-1.38777878078145e-17
"2010-06-10",0.000650474916266575,0.430126228811773,2.77555756156289e-17,0.448498769454082,0.121375001734145,-1.38777878078145e-17
"2010-06-11",-0.0026443636190232,0.430126228811773,2.77555756156289e-17,0.448498769454082,0.121375001734145,-1.38777878078145e-17
"2010-06-22",-0.00370373736626906,0.456674674196718,5.54855709284829e-17,0.479507094786163,0.0638182310171189,0
"2010-06-23",0.00136659790161175,0.456674674196718,5.54855709284829e-17,0.479507094786163,0.0638182310171189,0
"2010-06-24",-0.0024766951148828,0.456674674196718,5.54855709284829e-17,0.479507094786163,0.0638182310171189,0
"2010-06-25",-0.0136197053637834,0.456674674196718,5.54855709284829e-17,0.479507094786163,0.0638182310171189,0
"2010-06-28",-0.0257266211005465,0.456674674196718,5.54855709284829e-17,0.479507094786163,0.0638182310171189,0
"2010-06-29",-0.0130970587843274,0.669228886489922,-1.63654105341728e-16,0.330771113510078,-1.61592259292838e-18,3.17921899650424e-17
"2010-06-30",-0.0212124176371202,0.669228886489922,-1.63654105341728e-16,0.330771113510078,-1.61592259292838e-18,3.17921899650424e-17
"2010-07-02",0.00940667930712724,0.669228886489922,-1.63654105341728e-16,0.330771113510078,-1.61592259292838e-18,3.17921899650424e-17
"2010-07-06",0.0117936353119394,0.509975525043755,-6.25786565223539e-17,0.489125358837729,0.000899116118516299,0
"2010-07-07",0.0142226390784492,0.509975525043755,-6.25786565223539e-17,0.489125358837729,0.000899116118516299,0
"2010-07-09",-0.00278629172825373,0.509975525043755,-6.25786565223539e-17,0.489125358837729,0.000899116118516299,0
"2010-07-13",0.00523960028349313,0.545880960417038,-2.61490563152265e-17,0.454119039582962,0,1.74604063361245e-18
"2010-07-14",-0.0140515223374199,0.545880960417038,-2.61490563152265e-17,0.454119039582962,0,1.74604063361245e-18
"2010-07-15",-0.0021906900208456,0.545880960417038,-2.61490563152265e-17,0.454119039582962,0,1.74604063361245e-18
"2010-07-16",0.00783712994411134,0.545880960417038,-2.61490563152265e-17,0.454119039582962,0,1.74604063361245e-18
"2010-07-19",0.0171423439020735,0.545880960417038,-2.61490563152265e-17,0.454119039582962,0,1.74604063361245e-18
"2010-07-20",-0.00147678925112704,0.503827874084923,7.64745898961601e-17,0.427842884048756,0.068329241866321,0
"2010-07-21",0.0123238076449657,0.503827874084923,7.64745898961601e-17,0.427842884048756,0.068329241866321,0
"2010-07-22",-0.00188236834833944,0.503827874084923,7.64745898961601e-17,0.427842884048756,0.068329241866321,0
"2010-07-23",0.00533978009541425,0.503827874084923,7.64745898961601e-17,0.427842884048756,0.068329241866321,0
"2010-07-26",-0.00776488022270605,0.503827874084923,7.64745898961601e-17,0.427842884048756,0.068329241866321,0
"2010-07-27",0.010528877341325,0.469155915750697,6.58709938196376e-18,0.417235107533213,0.11360897671609,0
"2010-07-28",0.00496558993997875,0.469155915750697,6.58709938196376e-18,0.417235107533213,0.11360897671609,0
"2010-07-29",0.00402060434511742,0.469155915750697,6.58709938196376e-18,0.417235107533213,0.11360897671609,0
"2010-07-30",0.0113610805606377,0.469155915750697,6.58709938196376e-18,0.417235107533213,0.11360897671609,0
"2010-08-02",-0.00465918911168828,0.469155915750697,6.58709938196376e-18,0.417235107533213,0.11360897671609,0
"2010-08-03",0.00676894604154987,0.435471914963155,4.43150169530443e-18,0.422966480043894,0.141561604992951,0
"2010-08-04",0.00188323411199676,0.435471914963155,4.43150169530443e-18,0.422966480043894,0.141561604992951,0
"2010-08-05",0.0113375583282465,0.435471914963155,4.43150169530443e-18,0.422966480043894,0.141561604992951,0
"2010-08-06",0.00470039413010537,0.435471914963155,4.43150169530443e-18,0.422966480043894,0.141561604992951,0
"2010-08-09",-0.0156799435311249,0.435471914963155,4.43150169530443e-18,0.422966480043894,0.141561604992951,0
"2010-08-10",-0.000430939927897667,0.425280127448852,1.07807973514743e-18,0.445366135618672,0.129353736932476,0
"2010-08-11",-5.92799530984012e-05,0.425280127448852,1.07807973514743e-18,0.445366135618672,0.129353736932476,0
"2010-08-12",0.00739386808322884,0.425280127448852,1.07807973514743e-18,0.445366135618672,0.129353736932476,0
"2010-08-13",0.0120354205558311,0.425280127448852,1.07807973514743e-18,0.445366135618672,0.129353736932476,0
"2010-08-16",0.00581353114501892,0.425280127448852,1.07807973514743e-18,0.445366135618672,0.129353736932476,0
"2010-08-17",0.00135147723914786,0.433387005786862,-8.18905539988519e-18,0.448745958261707,0.117867035951431,0
"2010-08-18",-0.000510261616191832,0.433387005786862,-8.18905539988519e-18,0.448745958261707,0.117867035951431,0
"2010-08-19",-0.010794262414858,0.433387005786862,-8.18905539988519e-18,0.448745958261707,0.117867035951431,0
"2010-08-20",0.000529150803219025,0.433387005786862,-8.18905539988519e-18,0.448745958261707,0.117867035951431,0
"2010-08-23",0.00677585424266436,0.433387005786862,-8.18905539988519e-18,0.448745958261707,0.117867035951431,0
"2010-08-24",-0.00421697868909932,0.410116439113919,1.17785989489415e-17,0.452491274235147,0.137392286650934,0
"2010-08-25",0.000538012852226988,0.410116439113919,1.17785989489415e-17,0.452491274235147,0.137392286650934,0
"2010-08-26",0.00566463300334208,0.410116439113919,1.17785989489415e-17,0.452491274235147,0.137392286650934,0
"2010-08-27",0.00837970765356388,0.410116439113919,1.17785989489415e-17,0.452491274235147,0.137392286650934,0
"2010-08-30",0.00673804004487288,0.410116439113919,1.17785989489415e-17,0.452491274235147,0.137392286650934,0
"2010-08-31",9.17785988283626e-05,0.38806467201501,-1.38006739514104e-18,0.441026011512882,0.170909316472108,0
"2010-09-01",0.0107128658872568,0.38806467201501,-1.38006739514104e-18,0.441026011512882,0.170909316472108,0
"2010-09-02",0.00383481432600474,0.38806467201501,-1.38006739514104e-18,0.441026011512882,0.170909316472108,0
"2010-09-03",0.0031575628434608,0.38806467201501,-1.38006739514104e-18,0.441026011512882,0.170909316472108,0
"2010-09-07",0.00344305746340479,0.372898675051463,-4.37382884487627e-18,0.436849414408845,0.190251910539693,0
"2010-09-08",-0.00681553070001917,0.372898675051463,-4.37382884487627e-18,0.436849414408845,0.190251910539693,0
"2010-09-09",0.00473002050028359,0.372898675051463,-4.37382884487627e-18,0.436849414408845,0.190251910539693,0
"2010-09-10",0.00964269088219183,0.372898675051463,-4.37382884487627e-18,0.436849414408845,0.190251910539693,0
"2010-09-13",0.00688870391800012,0.372898675051463,-4.37382884487627e-18,0.436849414408845,0.190251910539693,0
"2010-09-14",-0.00520743704597915,0.379485721023192,-8.28382852858521e-18,0.44735744626519,0.173156832711618,0
"2010-09-15",-0.00594974885575927,0.379485721023192,-8.28382852858521e-18,0.44735744626519,0.173156832711618,0
"2010-09-16",-0.000832118048488706,0.379485721023192,-8.28382852858521e-18,0.44735744626519,0.173156832711618,0
"2010-09-17",0.000187924951319474,0.379485721023192,-8.28382852858521e-18,0.44735744626519,0.173156832711618,0
"2010-09-20",0.0024293174706429,0.379485721023192,-8.28382852858521e-18,0.44735744626519,0.173156832711618,0
"2010-09-21",0.0113140142547616,0.358515821158438,-2.46426222612317e-18,0.448126958858825,0.193357219982736,0
"2010-09-27",0.00547743473943751,0.358515821158438,-2.46426222612317e-18,0.448126958858825,0.193357219982736,0
"2010-09-28",-0.00584968330467961,0.351373334695569,-1.69148921091704e-19,0.452735220384087,0.195891444920344,0
"2010-09-29",0.00508360930426588,0.351373334695569,-1.69148921091704e-19,0.452735220384087,0.195891444920344,0
"2010-09-30",0.0245104543645396,0.351373334695569,-1.69148921091704e-19,0.452735220384087,0.195891444920344,0
"2010-10-08",0.00217366999529922,0.310161057897034,0,0.452380231223785,0.230679088041714,0.00677962283746713
"2010-10-11",0.00423591017972358,0.310161057897034,0,0.452380231223785,0.230679088041714,0.00677962283746713
"2010-10-12",0.0106218806503111,0.311536274576867,0,0.457201488603433,0.224727016446051,0.00653522037364985
"2010-10-13",-0.0095294988170358,0.311536274576867,0,0.457201488603433,0.224727016446051,0.00653522037364985
"2010-10-14",-0.00246854777030148,0.311536274576867,0,0.457201488603433,0.224727016446051,0.00653522037364985
"2010-10-15",-0.00266224685008376,0.311536274576867,0,0.457201488603433,0.224727016446051,0.00653522037364985
"2010-10-18",-0.00404403591251978,0.311536274576867,0,0.457201488603433,0.224727016446051,0.00653522037364985
"2010-10-19",0.00501041178066597,0.298211993944973,0,0.444559423939942,0.241706685034542,0.0155218970805435
"2010-10-20",-0.00250610237730708,0.298211993944973,0,0.444559423939942,0.241706685034542,0.0155218970805435
"2010-10-21",0.00309547670463761,0.298211993944973,0,0.444559423939942,0.241706685034542,0.0155218970805435
"2010-10-22",0.0117445608351257,0.298211993944973,0,0.444559423939942,0.241706685034542,0.0155218970805435
"2010-10-25",0.000898487276286275,0.298211993944973,0,0.444559423939942,0.241706685034542,0.0155218970805435
"2010-10-26",-0.00605487942509919,0.275945056989445,0.00299620929399486,0.443854628798852,0.253534507366289,0.0236695975514191
"2010-10-27",0.00474055727245415,0.275945056989445,0.00299620929399486,0.443854628798852,0.253534507366289,0.0236695975514191
"2010-10-28",0.00899997430131672,0.275945056989445,0.00299620929399486,0.443854628798852,0.253534507366289,0.0236695975514191
"2010-10-29",0.00720670100439036,0.275945056989445,0.00299620929399486,0.443854628798852,0.253534507366289,0.0236695975514191
"2010-11-01",0.000137342409360475,0.275945056989445,0.00299620929399486,0.443854628798852,0.253534507366289,0.0236695975514191
"2010-11-02",-0.00170368679454236,0.197123306389668,0.0745914812555846,0.43933870264752,0.262318647246109,0.0266278624611187
"2010-11-03",0.0225155684432279,0.197123306389668,0.0745914812555846,0.43933870264752,0.262318647246109,0.0266278624611187
"2010-11-04",0.00646356413978633,0.197123306389668,0.0745914812555846,0.43933870264752,0.262318647246109,0.0266278624611187
"2010-11-05",0.00977637481400362,0.197123306389668,0.0745914812555846,0.43933870264752,0.262318647246109,0.0266278624611187
"2010-11-08",-0.00611973230911922,0.197123306389668,0.0745914812555846,0.43933870264752,0.262318647246109,0.0266278624611187
"2010-11-09",0.00527546269815726,0.271672398336045,0,0.443204064275263,0.255570503018852,0.0295530343698403
"2010-11-10",-0.0088948259274072,0.271672398336045,0,0.443204064275263,0.255570503018852,0.0295530343698403
"2010-11-11",-0.0258859017058719,0.271672398336045,0,0.443204064275263,0.255570503018852,0.0295530343698403
"2010-11-12",0.00370765089183545,0.271672398336045,0,0.443204064275263,0.255570503018852,0.0295530343698403
"2010-11-15",-0.0211088274174753,0.271672398336045,0,0.443204064275263,0.255570503018852,0.0295530343698403
"2010-11-16",-0.00722165119821028,0.281802545276537,0,0.446470196894709,0.251037691679196,0.0206895661495582
"2010-11-17",0.00966889642169866,0.281802545276537,0,0.446470196894709,0.251037691679196,0.0206895661495582
"2010-11-18",0.00888014137457982,0.281802545276537,0,0.446470196894709,0.251037691679196,0.0206895661495582
"2010-11-19",0.00565883717982474,0.281802545276537,0,0.446470196894709,0.251037691679196,0.0206895661495582
"2010-11-22",-0.00870526530046267,0.281802545276537,0,0.446470196894709,0.251037691679196,0.0206895661495582
"2010-11-23",0.0195824269579985,0.278212043112775,0,0.446918204440456,0.254027721622806,0.0208420308239631
"2010-11-24",-0.00840555278512112,0.278212043112775,0,0.446918204440456,0.254027721622806,0.0208420308239631
"2010-11-26",0.00186046230147707,0.278212043112775,0,0.446918204440456,0.254027721622806,0.0208420308239631
"2010-11-29",-0.000808448038049137,0.278212043112775,0,0.446918204440456,0.254027721622806,0.0208420308239631
"2010-11-30",0.00760531404620335,0.256692399671036,0,0.452018034215416,0.262034847604018,0.0292547185095295
"2010-12-01",0.00384909772651731,0.256692399671036,0,0.452018034215416,0.262034847604018,0.0292547185095295
"2010-12-02",0.00660504030964804,0.256692399671036,0,0.452018034215416,0.262034847604018,0.0292547185095295
"2010-12-03",-0.00226803450973689,0.256692399671036,0,0.452018034215416,0.262034847604018,0.0292547185095295
"2010-12-06",-0.00642084931079712,0.256692399671036,0,0.452018034215416,0.262034847604018,0.0292547185095295
"2010-12-07",-0.00111982323795567,0.2529708667989,0,0.447282040606604,0.268200849616887,0.0315462429776097
"2010-12-08",-0.00319134066427218,0.2529708667989,0,0.447282040606604,0.268200849616887,0.0315462429776097
