__,hs300,zz500,sz50
2015/08/04 13:30,3775,7422,2458
2015/08/04 13:35,3781.6,7447.8,2459.6
2015/08/04 13:40,3809.8,7555,2471.2
2015/08/04 13:45,3808.2,7540.4,2470.4
2015/08/04 13:50,3811.6,7546,2472.2
2015/08/04 13:55,3813.4,7532,2475.2
2015/08/04 14:00,3818.6,7546.8,2481.2
2015/08/04 14:05,3851,7656,2495.8
2015/08/04 14:10,3838,7602.4,2487.4
2015/08/04 14:15,3842,7616,2491.2
2015/08/04 14:20,3822.8,7550,2483.6
2015/08/04 14:25,3824,7546,2483.8
2015/08/04 14:30,3818.8,7519,2482.8
2015/08/04 14:35,3836.6,7563.2,2493.2
2015/08/04 14:40,3849.8,7613.8,2496.8
2015/08/04 14:45,3822.2,7556.2,2482
2015/08/04 14:50,3853.4,7648.4,2495.8
2015/08/04 14:55,3855.2,7675.6,2491.2
2015/08/04 15:00,3854.8,7679.6,2494.4
2015/08/04 15:05,3849.4,7671.8,2491.6
2015/08/04 15:10,3850.6,7669.2,2490
2015/08/04 15:15,3837.6,7657.6,2483.6
2015/08/05 09:15,3830.2,7646.2,2479.2
2015/08/05 09:20,3837,7659,2480.4
2015/08/05 09:25,3836.6,7620.2,2481.6
2015/08/05 09:30,3843.8,7680,2481.4
2015/08/05 09:35,3836,7662.8,2478.2
2015/08/05 09:40,3833.4,7665,2479.2
2015/08/05 09:45,3831,7663.4,2478.4
2015/08/05 09:50,3829.4,7651.2,2474.4
2015/08/05 09:55,3838.2,7665.2,2479.2
2015/08/05 10:00,3838.6,7706.4,2480.6
2015/08/05 10:05,3833.2,7686.8,2478.8
2015/08/05 10:10,3831.4,7679.8,2476
2015/08/05 10:15,3835.4,7707.2,2480.4
2015/08/05 10:20,3837.6,7712.4,2481
2015/08/05 10:25,3822.8,7660.2,2473.8
2015/08/05 10:30,3820.4,7670,2469.8
2015/08/05 10:35,3819.6,7665.2,2470.6
2015/08/05 10:40,3813,7640.6,2465.8
2015/08/05 10:45,3810.8,7650.4,2464.6
2015/08/05 10:50,3814.6,7657.6,2467.4
2015/08/05 10:55,3815.8,7649,2469.2
2015/08/05 11:00,3815.4,7641.2,2467.8
2015/08/05 11:05,3827,7662.4,2474.6
2015/08/05 11:10,3819,7641.4,2472.8
2015/08/05 11:15,3779.8,7542,2456
2015/08/05 11:20,3763.6,7519.4,2447.8
2015/08/05 11:25,3766.8,7524,2447
2015/08/05 11:30,3752.8,7486.6,2441.4
2015/08/05 13:00,3755,7491,2444.2
2015/08/05 13:05,3758.6,7503.6,2445.6
2015/08/05 13:10,3759.4,7523.6,2444
2015/08/05 13:15,3768,7548.2,2447.8
2015/08/05 13:20,3761.8,7542.6,2444
2015/08/05 13:25,3752.8,7523.6,2438.4
2015/08/05 13:30,3749,7529.8,2434.2
2015/08/05 13:35,3733.4,7465.6,2427.6
2015/08/05 13:40,3733.2,7486,2428.6
2015/08/05 13:45,3749.4,7511.8,2436.4
2015/08/05 13:50,3744.6,7506.6,2434
2015/08/05 13:55,3748.6,7514.8,2436.4
2015/08/05 14:00,3767.6,7551,2447
2015/08/05 14:05,3768.4,7534.8,2448.8
2015/08/05 14:10,3778.4,7546.8,2453.4
2015/08/05 14:15,3791.2,7585.2,2464
2015/08/05 14:20,3789.8,7577.4,2463
2015/08/05 14:25,3804,7626.2,2470.2
2015/08/05 14:30,3802.2,7612.6,2466.2
2015/08/05 14:35,3782.6,7557,2456.8
2015/08/05 14:40,3778.6,7555.6,2454.6
2015/08/05 14:45,3760.8,7525.6,2444.8
2015/08/05 14:50,3745.4,7500.4,2434.6
2015/08/05 14:55,3751,7521.2,2439.8
2015/08/05 15:00,3761.2,7523,2445.2
2015/08/05 15:05,3759.6,7513.8,2444
2015/08/05 15:10,3759.6,7502.6,2445.6
2015/08/05 15:15,3762.6,7486.4,2448.8
2015/08/06 09:15,3711.2,7410,2420.8
2015/08/06 09:20,3702,7396.4,2408.4
2015/08/06 09:25,3696,7388.2,2405.2
2015/08/06 09:30,3705.8,7380,2414
2015/08/06 09:35,3722.4,7432,2421.6
2015/08/06 09:40,3717,7448.2,2417
2015/08/06 09:45,3725.2,7455,2420
2015/08/06 09:50,3723.2,7469,2418.6
2015/08/06 09:55,3738.8,7501.8,2425.8
2015/08/06 10:00,3738.8,7499.2,2424.8
2015/08/06 10:05,3734.2,7510.2,2423.6
2015/08/06 10:10,3761.6,7553.6,2441
2015/08/06 10:15,3758.8,7549,2437.2
2015/08/06 10:20,3747.6,7508,2432.2
2015/08/06 10:25,3761.8,7548.8,2441
2015/08/06 10:30,3782.2,7608,2447.8
2015/08/06 10:35,3781.2,7592.6,2447.8
2015/08/06 10:40,3801,7634.4,2457.8
2015/08/06 10:45,3804.8,7661.8,2458.8
2015/08/06 10:50,3809.6,7664.2,2461
2015/08/06 10:55,3787.8,7613,2450.4
2015/08/06 11:00,3773,7553,2445.6
2015/08/06 11:05,3773.8,7559.6,2446.4
2015/08/06 11:10,3784,7582,2452
2015/08/06 11:15,3828,7661,2474.8
2015/08/06 11:20,3785,7570,2455.6
2015/08/06 11:25,3780.4,7559.8,2453.2
2015/08/06 11:30,3771.8,7548.6,2450.2
2015/08/06 13:00,3784.8,7584.2,2455.4
2015/08/06 13:05,3787,7582.6,2455
2015/08/06 13:10,3791.4,7593.4,2458.6
2015/08/06 13:15,3824.2,7665.8,2473
2015/08/06 13:20,3829.4,7675.4,2474.6
2015/08/06 13:25,3833.6,7694,2475.8
2015/08/06 13:30,3836.2,7696.2,2477.8
2015/08/06 13:35,3825.6,7666.2,2472
2015/08/06 13:40,3807.2,7638.6,2461.8
2015/08/06 13:45,3792.4,7610.2,2454.4
2015/08/06 13:50,3782,7583.8,2450.6
2015/08/06 13:55,3776.4,7566,2448
2015/08/06 14:00,3742.4,7502.2,2431.8
2015/08/06 14:05,3752.2,7541.8,2437
2015/08/06 14:10,3747,7535.6,2435
2015/08/06 14:15,3753.8,7533,2436.4
2015/08/06 14:20,3761.4,7577.4,2439
2015/08/06 14:25,3755.6,7570.6,2437
2015/08/06 14:30,3752.6,7542.2,2435.4
2015/08/06 14:35,3736,7517,2426.4
2015/08/06 14:40,3780,7615.2,2447.4
2015/08/06 14:45,3763.2,7581.2,2439.8
2015/08/06 14:50,3758.8,7569,2435
2015/08/06 14:55,3757.2,7565.2,2434.6
2015/08/06 15:00,3762.4,7575.4,2436.8
2015/08/06 15:05,3758.8,7553,2436.6
2015/08/06 15:10,3762.4,7557.6,2438.8
2015/08/06 15:15,3766.8,7545.4,2439.6
2015/08/07 09:15,3790.2,7651.2,2447
2015/08/07 09:20,3809.8,7705.2,2456
2015/08/07 09:25,3815.8,7717.2,2459.2
2015/08/07 09:30,3822.4,7736.4,2460.8
2015/08/07 09:35,3826.2,7751.8,2462.8
2015/08/07 09:40,3825.8,7752.2,2462.4
2015/08/07 09:45,3813.6,7704.6,2457.4
2015/08/07 09:50,3816,7712.4,2458.8
2015/08/07 09:55,3849,7776,2476.8
2015/08/07 10:00,3860.2,7794,2484.2
2015/08/07 10:05,3874.2,7826.6,2491.4
2015/08/07 10:10,3880.2,7832.8,2493.8
2015/08/07 10:15,3882.4,7867.8,2491.6
2015/08/07 10:20,3873.6,7847.2,2488
2015/08/07 10:25,3908,7926.2,2504.6
2015/08/07 10:30,3900.4,7918.2,2501.4
2015/08/07 10:35,3893.6,7888,2500
2015/08/07 10:40,3905.4,7917,2507
2015/08/07 10:45,3881.8,7864.6,2495.2
2015/08/07 10:50,3899.8,7893.4,2504.8
2015/08/07 10:55,3884,7860.6,2499
2015/08/07 11:00,3899.8,7886.8,2506
2015/08/07 11:05,3860.8,7831.6,2482.4
2015/08/07 11:10,3869.4,7851.2,2484.2
2015/08/07 11:15,3861.6,7832,2482.2
2015/08/07 11:20,3858.4,7828.2,2479.4
2015/08/07 11:25,3880.6,7878.6,2488.4
2015/08/07 11:30,3892,7902.8,2498.4
2015/08/07 13:00,3894,7912,2499
2015/08/07 13:05,3899,7908.6,2502.8
2015/08/07 13:10,3913.6,7931.6,2511.8
2015/08/07 13:15,3910.6,7923.4,2509.6
2015/08/07 13:20,3915,7940.6,2511.8
2015/08/07 13:25,3897.2,7900.2,2502
2015/08/07 13:30,3881.2,7866,2493.6
2015/08/07 13:35,3889.4,7895,2495.8
2015/08/07 13:40,3885.2,7889,2492.6
2015/08/07 13:45,3871,7864.6,2486.4
2015/08/07 13:50,3876.4,7886.2,2487.4
2015/08/07 13:55,3890.8,7902.8,2494.4
2015/08/07 14:00,3876.6,7889.8,2487.2
2015/08/07 14:05,3855.6,7841.6,2477.6
2015/08/07 14:10,3847.2,7815,2473.8
2015/08/07 14:15,3853.6,7832.2,2475.4
2015/08/07 14:20,3841.4,7803.8,2467.6
2015/08/07 14:25,3825.6,7759.8,2461.2
2015/08/07 14:30,3826.2,7776.4,2459.2
2015/08/07 14:35,3837,7810,2463.6
2015/08/07 14:40,3867,7872.8,2477.8
2015/08/07 14:45,3860,7860.4,2477.4
2015/08/07 14:50,3876,7901.4,2483
2015/08/07 14:55,3872.4,7886,2483.8
2015/08/07 15:00,3864,7877.8,2476.8
2015/08/07 15:05,3860.6,7875,2474.8
2015/08/07 15:10,3863.4,7886.6,2474.6
2015/08/07 15:15,3854.6,7851.2,2464.8
2015/08/10 09:15,3892,7984.6,2483.4
2015/08/10 09:20,3911,8034.4,2491.8
2015/08/10 09:25,3901,8001.4,2487.6
2015/08/10 09:30,3900.4,8014.6,2489
2015/08/10 09:35,3890.4,7978.8,2487.4
2015/08/10 09:40,3884.4,7946.8,2483.8
2015/08/10 09:45,3887.8,7965.8,2485.6
2015/08/10 09:50,3889.4,7976,2488
2015/08/10 09:55,3877.2,7957.4,2480.8
2015/08/10 10:00,3887.2,7992.4,2484.2
2015/08/10 10:05,3892.6,7995,2488.8
2015/08/10 10:10,3899,8014.2,2490.8
2015/08/10 10:15,3890.4,7988,2488.8
2015/08/10 10:20,3910.4,8043.6,2498.4
2015/08/10 10:25,3903,8016.6,2496
2015/08/10 10:30,3884.8,7987,2491.4
2015/08/10 10:35,3892.2,7988.6,2494.8
2015/08/10 10:40,3894.6,7996.6,2496
2015/08/10 10:45,3919.4,8034.4,2510
2015/08/10 10:50,3917.8,8020,2510.4
2015/08/10 10:55,3939.4,8065.8,2522.6
2015/08/10 11:00,3934.6,8055.4,2523.2
2015/08/10 11:05,3952.8,8068.6,2534.4
2015/08/10 11:10,3933.8,8039.4,2522.4
2015/08/10 11:15,3964,8087,2542.2
2015/08/10 11:20,3979,8110,2551
2015/08/10 11:25,3979.4,8127.4,2549.6
2015/08/10 11:30,3993.2,8176.4,2555.8
2015/08/10 13:00,3992,8171.6,2553.2
2015/08/10 13:05,3991.8,8191.8,2553
2015/08/10 13:10,3996.4,8216,2554.2
2015/08/10 13:15,4002.6,8216.4,2556.6
2015/08/10 13:20,4001.6,8218,2558
2015/08/10 13:25,4010.6,8227.2,2564.4
2015/08/10 13:30,3998.8,8193.6,2557.2
2015/08/10 13:35,3999.8,8201.8,2558
2015/08/10 13:40,4005,8215,2559.6
2015/08/10 13:45,4007,8218.2,2559.4
2015/08/10 13:50,4018.8,8238.8,2568
2015/08/10 13:55,4013.8,8220,2567.6
2015/08/10 14:00,4028.6,8242.8,2579
2015/08/10 14:05,4044.2,8294,2587.2
2015/08/10 14:10,4035.4,8265.4,2579.4
2015/08/10 14:15,4042.8,8278.6,2585.4
2015/08/10 14:20,4055,8310,2593.6
2015/08/10 14:25,4063.2,8325,2599.8
2015/08/10 14:30,4066.8,8341,2599.4
2015/08/10 14:35,4079.4,8405.6,2603
2015/08/10 14:40,4086.6,8431.6,2605.6
2015/08/10 14:45,4084.4,8429,2603.6
2015/08/10 14:50,4063.6,8370.8,2593.4
2015/08/10 14:55,4053.6,8348.8,2587.4
2015/08/10 15:00,4052,8332,2586.6
2015/08/10 15:05,4048.4,8337.6,2585.4
2015/08/10 15:10,4047.8,8348.6,2583.4
2015/08/10 15:15,4032.8,8330,2575.4
2015/08/11 09:15,4048,8365,2583.4
2015/08/11 09:20,4042,8313.2,2585.6
2015/08/11 09:25,4041.4,8291.2,2589
2015/08/11 09:30,4045.6,8316.2,2589.4
2015/08/11 09:35,4045.8,8330,2590.2
2015/08/11 09:40,4040.8,8328,2587.6
2015/08/11 09:45,4036.4,8312.2,2582.8
2015/08/11 09:50,4042.8,8338,2589
2015/08/11 09:55,4044.6,8345,2590.8
2015/08/11 10:00,4045,8352,2591
2015/08/11 10:05,4045.4,8361.6,2588.6
2015/08/11 10:10,4031.4,8317.6,2583
2015/08/11 10:15,4026.8,8303.2,2582
2015/08/11 10:20,4028.4,8300,2582
2015/08/11 10:25,4030.2,8313.2,2583.4
2015/08/11 10:30,4042.2,8350.8,2589.8
2015/08/11 10:35,4043.2,8351.2,2589.6
2015/08/11 10:40,4045.4,8363,2590.2
2015/08/11 10:45,4037.8,8317.8,2586.8
2015/08/11 10:50,4019.6,8284.2,2579
2015/08/11 10:55,4014.8,8272.2,2571.6
2015/08/11 11:00,4013,8246,2573.6
2015/08/11 11:05,4009.4,8258,2568.4
2015/08/11 11:10,4011.4,8263.6,2569.2
2015/08/11 11:15,3997,8232.6,2556.6
2015/08/11 11:20,4000.2,8241,2559
2015/08/11 11:25,4009.6,8270,2563
2015/08/11 11:30,4014.4,8278.2,2564.2
2015/08/11 13:00,4010,8268.6,2562.6
2015/08/11 13:05,3992,8211,2551.2
2015/08/11 13:10,4010,8270,2564.4
2015/08/11 13:15,4027.2,8304.4,2570.2
2015/08/11 13:20,4029.6,8319.2,2572.8
2015/08/11 13:25,4031.4,8339.6,2571.6
2015/08/11 13:30,4034.4,8330.8,2576.8
2015/08/11 13:35,4041.4,8348,2580.8
2015/08/11 13:40,4031,8338.8,2576.4
2015/08/11 13:45,4028.2,8337.6,2571.8
2015/08/11 13:50,4022.8,8316.6,2565.4
2015/08/11 13:55,4028.4,8332.4,2568.4
2015/08/11 14:00,4046.4,8383,2579.6
2015/08/11 14:05,4042.8,8376.6,2577.6
2015/08/11 14:10,4036,8358.6,2573.8
2015/08/11 14:15,4044.4,8376.8,2580.4
2015/08/11 14:20,4040,8350.2,2578.6
2015/08/11 14:25,4041.4,8363.4,2580.4
2015/08/11 14:30,4008.2,8295.8,2561.2
2015/08/11 14:35,4011.6,8293,2562
2015/08/11 14:40,4009,8275.2,2562.6
2015/08/11 14:45,4010.8,8270.6,2563.6
2015/08/11 14:50,3992.2,8211,2557.6
2015/08/11 14:55,4002.8,8229.2,2563.2
2015/08/11 15:00,4006.8,8232.8,2565.6
2015/08/11 15:05,4003.6,8226.8,2562.8
2015/08/11 15:10,4003.4,8218.4,2564
2015/08/11 15:15,4001.2,8200.6,2562.4
2015/08/12 09:15,3976.2,8135.6,2546
2015/08/12 09:20,3968,8150.4,2538
2015/08/12 09:25,3970.6,8161.2,2536.8
2015/08/12 09:30,3984.6,8205.4,2542.6
2015/08/12 09:35,3999.8,8239.6,2551.2
2015/08/12 09:40,3999,8238.6,2553.4
2015/08/12 09:45,4000.4,8234,2553.8
2015/08/12 09:50,4014.2,8274.6,2562.2
2015/08/12 09:55,4016.8,8278.6,2562.2
2015/08/12 10:00,4016,8283,2563.4
2015/08/12 10:05,4022.4,8297.4,2566.6
2015/08/12 10:10,4032.8,8325.2,2571.6
2015/08/12 10:15,4027.6,8298.4,2569.2
2015/08/12 10:20,4036,8316,2575.2
2015/08/12 10:25,4022,8262,2568.6
2015/08/12 10:30,4016.8,8224.8,2568.2
2015/08/12 10:35,3999,8192.8,2559.2
2015/08/12 10:40,3996.4,8213.2,2556.4
2015/08/12 10:45,3994.2,8217,2554
2015/08/12 10:50,3984.4,8205,2550.8
2015/08/12 10:55,4001,8258.6,2557.4
2015/08/12 11:00,4041.2,8310,2581
2015/08/12 11:05,4043.2,8292.4,2582.6
2015/08/12 11:10,4021.2,8223.2,2576.6
2015/08/12 11:15,3982.4,8144.4,2558.6
2015/08/12 11:20,3995,8166.8,2564.8
2015/08/12 11:25,3992.8,8149.6,2566.2
2015/08/12 11:30,3991.4,8142,2567.6
2015/08/12 13:00,3987.6,8149.8,2562.8
2015/08/12 13:05,3977.4,8135.8,2556
2015/08/12 13:10,3982.6,8164.6,2557.6
2015/08/12 13:15,3997.4,8186.6,2567.2
2015/08/12 13:20,4000.8,8211.8,2566.6
2015/08/12 13:25,3993.6,8206,2561.6
2015/08/12 13:30,4006,8250.8,2566.8
2015/08/12 13:35,3992.2,8191,2558.4
2015/08/12 13:40,3993.2,8198.2,2561.8
2015/08/12 13:45,4014,8244.2,2573.8
2015/08/12 13:50,3992.6,8184.8,2563.8
2015/08/12 13:55,3991.2,8175.8,2563.4
2015/08/12 14:00,3994.2,8183,2564.6
2015/08/12 14:05,3986.6,8173,2561.6
2015/08/12 14:10,3985.2,8168,2559.8
2015/08/12 14:15,3982,8153.8,2557.4
2015/08/12 14:20,3964,8112,2546.8
2015/08/12 14:25,3983.8,8152.2,2556.2
2015/08/12 14:30,3974.4,8138.2,2552
2015/08/12 14:35,3984.2,8168.6,2556
2015/08/12 14:40,3985,8163.2,2556.8
2015/08/12 14:45,3982.8,8152,2555.6
2015/08/12 14:50,3977.8,8138,2551.2
2015/08/12 14:55,3970.6,8121,2548.4
2015/08/12 15:00,3978.2,8140.8,2552.6
2015/08/12 15:05,3974.4,8113,2550.6
2015/08/12 15:10,3969.6,8102.4,2547.8
2015/08/12 15:15,3966.8,8082.2,2548
2015/08/13 09:15,4010.2,8192,2573
2015/08/13 09:20,3998.4,8164,2566.2
2015/08/13 09:25,3986.8,8147.2,2560.2
2015/08/13 09:30,3980,8105.8,2560
2015/08/13 09:35,3987.2,8138.8,2561.4
2015/08/13 09:40,3998.6,8185,2564.4
2015/08/13 09:45,3990.6,8165.2,2560
2015/08/13 09:50,3994.6,8172.8,2561.2
2015/08/13 09:55,4011,8237.4,2568
2015/08/13 10:00,4015.8,8239.8,2569.2
2015/08/13 10:05,4022,8258.2,2572
2015/08/13 10:10,4022.6,8248.8,2573.4
2015/08/13 10:15,4020.2,8254.2,2572.2
2015/08/13 10:20,4023.2,8280,2572.2
2015/08/13 10:25,4017.2,8258.8,2567.6
2015/08/13 10:30,4009.4,8227.8,2563.8
2015/08/13 10:35,3996,8192.8,2558.6
2015/08/13 10:40,3992,8178,2556.2
2015/08/13 10:45,3990.2,8191.2,2553.4
2015/08/13 10:50,3990.6,8190.4,2553.2
2015/08/13 10:55,3986.2,8188.4,2551.4
2015/08/13 11:00,3964.8,8136.8,2536
2015/08/13 11:05,3949.2,8115,2524.4
2015/08/13 11:10,3950,8123.8,2526
2015/08/13 11:15,3939.8,8106,2517.2
2015/08/13 11:20,3935.2,8088.2,2516.4
2015/08/13 11:25,3938.8,8092.4,2521
2015/08/13 11:30,3935.4,8084.2,2518.6
2015/08/13 13:00,3947.8,8136.8,2523.4
2015/08/13 13:05,3953.8,8162.2,2524
2015/08/13 13:10,3956.6,8170.8,2526.2
2015/08/13 13:15,3958,8165.4,2525.8
2015/08/13 13:20,3966.8,8193.6,2530.4
2015/08/13 13:25,3974.2,8201.2,2535.6
2015/08/13 13:30,3961,8172,2527.8
2015/08/13 13:35,3958.2,8151.6,2527.4
2015/08/13 13:40,3970.6,8194,2533.2
2015/08/13 13:45,3969.8,8218,2528.6
2015/08/13 13:50,3969,8229,2526.2
2015/08/13 13:55,3986.4,8257,2536.8
2015/08/13 14:00,3953,8191.8,2517.2
2015/08/13 14:05,3959.4,8197,2521.2
2015/08/13 14:10,3951.4,8181.8,2514.6
2015/08/13 14:15,3967.6,8232.2,2522.4
2015/08/13 14:20,3977.2,8253.2,2528.2
2015/08/13 14:25,3986.4,8282.2,2532.4
2015/08/13 14:30,3997.2,8305,2540.4
2015/08/13 14:35,4009.6,8335.6,2546.4
2015/08/13 14:40,4022.6,8384.4,2553
2015/08/13 14:45,4012.8,8356.6,2548.8
2015/08/13 14:50,4016.8,8372.6,2553
2015/08/13 14:55,4019.2,8367.6,2553.6
2015/08/13 15:00,4015.6,8358,2552.4
2015/08/13 15:05,4012,8358,2550.4
2015/08/13 15:10,4010.4,8340.6,2550.2
2015/08/13 15:15,4015.6,8345.8,2553.2
2015/08/14 09:15,4041.2,8421.2,2567.4
2015/08/14 09:20,4044,8446,2566.4
2015/08/14 09:25,4041.4,8422.2,2567.8
2015/08/14 09:30,4053.6,8467,2571.6
2015/08/14 09:35,4053.6,8473.4,2569.4
2015/08/14 09:40,4037,8448.8,2559.4
2015/08/14 09:45,4042.8,8471.8,2560
2015/08/14 09:50,4050.6,8483,2564.4
2015/08/14 09:55,4047.6,8501.2,2562.6
2015/08/14 10:00,4048.2,8499.2,2563.4
2015/08/14 10:05,4034.8,8455.8,2558
2015/08/14 10:10,4039.2,8471.2,2558.4
2015/08/14 10:15,4053.4,8506.4,2564.8
2015/08/14 10:20,4058.8,8507.8,2569
2015/08/14 10:25,4053.2,8493,2568.2
2015/08/14 10:30,4024.8,8423.4,2554.2
2015/08/14 10:35,4023.4,8432.6,2552.6
2015/08/14 10:40,4031.6,8451.6,2555.4
2015/08/14 10:45,4049,8489.4,2566.4
2015/08/14 10:50,4043.2,8477.6,2562.2
2015/08/14 10:55,4043.8,8493.6,2562.8
2015/08/14 11:00,4047.8,8498,2563
2015/08/14 11:05,4031.6,8449,2557.6
2015/08/14 11:10,4032.8,8459,2557.6
2015/08/14 11:15,4043.8,8487.2,2561.6
2015/08/14 11:20,4049.6,8514.4,2562.8
2015/08/14 11:25,4042.8,8482.6,2558.8
2015/08/14 11:30,4040.4,8492.2,2560
2015/08/14 13:00,4047.2,8515,2562.4
2015/08/14 13:05,4048.4,8506.6,2562
2015/08/14 13:10,4046.6,8506.4,2560.4
2015/08/14 13:15,4032.8,8468.6,2555.8
2015/08/14 13:20,4039,8490.4,2557
2015/08/14 13:25,4033.6,8475,2554.4
2015/08/14 13:30,4028.6,8461.8,2552.4
2015/08/14 13:35,4021.8,8450.6,2546
2015/08/14 13:40,4024.8,8457.8,2547.4
2015/08/14 13:45,4026.8,8472,2549.4
2015/08/14 13:50,4017.4,8427,2545.2
2015/08/14 13:55,4030,8447.8,2553.2
2015/08/14 14:00,4003.2,8382,2540.2
2015/08/14 14:05,4001,8371,2540.2
2015/08/14 14:10,3991.6,8333.8,2536.6
2015/08/14 14:15,3989,8344.2,2534.8
2015/08/14 14:20,4009.6,8391,2545.8
2015/08/14 14:25,4008.8,8404.4,2544.8
2015/08/14 14:30,4021.4,8456.8,2550.2
2015/08/14 14:35,4018,8453.8,2548.4
2015/08/14 14:40,4017,8454.2,2546.2
2015/08/14 14:45,4013.4,8435.2,2544.8
2015/08/14 14:50,4017.4,8440,2549.8
2015/08/14 14:55,3998,8380.4,2542
2015/08/14 15:00,3999.6,8363.8,2545.4
2015/08/14 15:05,4006.6,8395,2547
2015/08/14 15:10,4001,8380.8,2545.6
2015/08/14 15:15,4008.6,8397,2549.2
2015/08/17 09:15,3951,8256.8,2517.6
2015/08/17 09:20,3949.6,8241,2518.6
2015/08/17 09:25,3957,8259.6,2525.4
2015/08/17 09:30,3966.8,8322.8,2524
2015/08/17 09:35,3971.2,8372.2,2521
2015/08/17 09:40,3971.6,8382.8,2519.4
2015/08/17 09:45,3956,8341.4,2509.6
2015/08/17 09:50,3955.2,8327.2,2510
2015/08/17 09:55,3942.4,8323.4,2500.4
2015/08/17 10:00,3938.6,8329.8,2493.2
2015/08/17 10:05,3935.8,8324.6,2493.4
2015/08/17 10:10,3942.6,8362.8,2494
2015/08/17 10:15,3938.8,8354.4,2494
2015/08/17 10:20,3925.8,8321.4,2484.4
2015/08/17 10:25,3928.8,8336,2486.2
2015/08/17 10:30,3915.6,8301.4,2478
2015/08/17 10:35,3931.2,8342.6,2486.6
2015/08/17 10:40,3927.8,8343.4,2482.6
2015/08/17 10:45,3935,8387.4,2484.4
2015/08/17 10:50,3936,8374.6,2485.2
2015/08/17 10:55,3939.4,8397,2484.6
2015/08/17 11:00,3940,8403.6,2485.2
2015/08/17 11:05,3936,8395,2481.6
2015/08/17 11:10,3928.6,8374.6,2477.6
2015/08/17 11:15,3924,8379.2,2473.4
2015/08/17 11:20,3945.6,8441,2484
2015/08/17 11:25,3963,8483.6,2493.2
2015/08/17 11:30,3970.6,8515.2,2499.6
2015/08/17 13:00,3972,8521.2,2498.6
2015/08/17 13:05,3965.8,8505.2,2493
2015/08/17 13:10,3970.8,8525.8,2496.4
2015/08/17 13:15,3970,8560.4,2493.4
2015/08/17 13:20,3962.6,8532.8,2489.2
2015/08/17 13:25,3963.2,8537.8,2488.8
2015/08/17 13:30,3957.8,8533.8,2483.8
2015/08/17 13:35,3960.4,8539,2486.6
2015/08/17 13:40,3973,8549.8,2495.6
2015/08/17 13:45,3978.2,8543.6,2500.4
2015/08/17 13:50,3978,8553.6,2499
2015/08/17 13:55,3977.4,8556.6,2498
2015/08/17 14:00,4009.6,8634.6,2516
2015/08/17 14:05,3999.2,8634,2508
2015/08/17 14:10,3990,8623.6,2500.4
2015/08/17 14:15,3972.4,8616.8,2486.6
2015/08/17 14:20,3966.6,8569,2487
2015/08/17 14:25,3973.2,8604,2488.4
2015/08/17 14:30,3976.2,8617.2,2488.4
2015/08/17 14:35,3975.4,8620,2486.8
2015/08/17 14:40,3994.8,8662,2496.8
2015/08/17 14:45,3995,8658,2497
2015/08/17 14:50,3994.4,8661.6,2494.6
2015/08/17 14:55,4003.8,8676,2501
2015/08/17 15:00,4003.8,8669.2,2501.6
2015/08/17 15:05,4003.2,8670.6,2501.6
2015/08/17 15:10,4004,8679.6,2502.2
2015/08/17 15:15,4003.8,8659,2502.6
2015/08/18 09:15,4030.2,8728.8,2517.4
2015/08/18 09:20,4019.8,8722,2510.4
2015/08/18 09:25,4024.8,8736.8,2510.8
2015/08/18 09:30,4023,8723,2514
2015/08/18 09:35,4012.6,8683,2508.6
2015/08/18 09:40,4014.6,8675,2515
2015/08/18 09:45,3994.8,8614.6,2505.4
2015/08/18 09:50,3997,8608.8,2508.2
2015/08/18 09:55,4019.8,8629.8,2525.4
2015/08/18 10:00,4014.8,8598.6,2526.8
2015/08/18 10:05,4005.8,8578,2520.8
2015/08/18 10:10,3999.6,8564.6,2518.2
2015/08/18 10:15,4000.8,8565.6,2518.8
2015/08/18 10:20,4000.6,8578,2516.4
2015/08/18 10:25,4006.2,8600,2517.2
2015/08/18 10:30,4003.8,8611.6,2513.4
2015/08/18 10:35,3990,8582.8,2504.2
2015/08/18 10:40,3994.2,8576.4,2509.6
2015/08/18 10:45,3988.6,8570,2506.8
2015/08/18 10:50,3994.8,8570,2509.2
2015/08/18 10:55,3984,8525.8,2506.2
2015/08/18 11:00,3975.4,8502.6,2499.2
2015/08/18 11:05,3969,8485.8,2496.6
2015/08/18 11:10,3971.2,8504,2498
2015/08/18 11:15,3971,8502.4,2496.8
2015/08/18 11:20,3969.4,8488.8,2498
2015/08/18 11:25,3973.2,8475.4,2500.8
2015/08/18 11:30,3964,8441,2496.8
2015/08/18 13:00,3954.4,8444,2489.2
2015/08/18 13:05,3943.6,8415.4,2482.6
2015/08/18 13:10,3930.4,8383.8,2475.4
2015/08/18 13:15,3934.4,8396.6,2476
2015/08/18 13:20,3929.2,8371.8,2475.2
2015/08/18 13:25,3917.8,8332.6,2470.4
2015/08/18 13:30,3882.6,8235.2,2450.8
2015/08/18 13:35,3886.2,8244.6,2453
2015/08/18 13:40,3880.8,8208.8,2451.2
2015/08/18 13:45,3861.4,8121.2,2447.8
2015/08/18 13:50,3886.6,8197.6,2460.6
2015/08/18 13:55,3883,8199.8,2458
2015/08/18 14:00,3888.6,8249.6,2456.6
2015/08/18 14:05,3872,8181.2,2450.2
2015/08/18 14:10,3861.2,8129.6,2448.6
