Date,Price,Volume
2003-05-13,11.08,20900.0
2003-05-14,11.13,68900.0
2003-05-15,11.2,19600.0
2003-05-16,11.22,13800.0
2003-05-19,11.17,77100.0
2003-05-20,11.4,1024700.0
2003-05-21,11.36,1105100.0
2003-05-22,11.27,24600.0
2003-05-23,11.29,790600.0
2003-05-27,11.28,67900.0
2003-05-28,11.24,55200.0
2003-05-29,11.42,37700.0
2003-05-30,11.5,155900.0
2003-06-02,11.67,145500.0
2003-06-03,11.62,62100.0
2003-06-04,11.75,7600.0
2003-06-05,12.0,69400.0
2003-06-06,11.89,88400.0
2003-06-09,11.78,29300.0
2003-06-10,11.7,95100.0
2003-06-11,12.0,66100.0
2003-06-12,11.98,32100.0
2003-06-13,11.88,41400.0
2003-06-16,12.02,33100.0
2003-06-17,12.08,29700.0
2003-06-18,12.09,95100.0
2003-06-19,11.95,57600.0
2003-06-20,11.8,46700.0
