2018-01-28 19:30:16.210 @ IC1802|19:30:16.210|3|6397.000000|0|1|179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000|0|179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000|0|16182|179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000|179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000|179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:00.294 @ cu1803|20:41:00.293|3|53680.000000|132660|1|53670.000000|38|53680.000000|20|220452|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:00.294 @ i1805|20:41:00.293|3|516.500000|950458|1|516.000000|831|516.500000|1526|1637814|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:00.546 @ sn1805|20:41:00.546|3|149800.000000|22682|1|149780.000000|2|149840.000000|1|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:00.546 @ IC1802|20:41:00.546|3|6388.000000|839|1|6388.000000|1|6388.800000|2|15594|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:00.546 @ cu1803|20:41:00.546|3|53680.000000|132702|1|53670.000000|38|53680.000000|6|220460|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:00.546 @ i1805|20:41:00.546|3|516.500000|950460|1|516.000000|831|516.500000|1524|1637816|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:01.336 @ ru1805|20:41:01.336|3|13860.000000|247040|1|13860.000000|34|13865.000000|37|485414|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:01.336 @ al1803|20:41:01.336|3|14760.000000|98774|1|14755.000000|56|14760.000000|91|312978|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:01.336 @ sn1805|20:41:01.336|3|149800.000000|22682|1|149790.000000|1|149840.000000|1|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:01.591 @ IC1802|20:41:01.590|3|6388.200000|841|1|6388.200000|1|6388.600000|3|15593|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:01.591 @ v1805|20:41:01.591|3|6920.000000|139552|1|6920.000000|131|6925.000000|858|336802|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:01.591 @ i1805|20:41:01.591|3|516.500000|950462|1|516.000000|840|516.500000|1524|1637816|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:01.673 @ ru1805|20:41:01.673|3|13860.000000|247052|1|13860.000000|47|13865.000000|42|485410|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:01.886 @ sn1805|20:41:01.886|3|149800.000000|22682|1|149790.000000|1|149840.000000|1|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:01.886 @ v1805|20:41:01.886|3|6920.000000|139552|1|6920.000000|134|6925.000000|861|336802|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:01.886 @ al1802|20:41:01.886|3|14665.000000|12504|1|14665.000000|13|14670.000000|100|90810|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:01.886 @ al1803|20:41:01.886|3|14760.000000|98902|1|14755.000000|6|14760.000000|84|312934|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:01.886 @ IF1803|20:41:01.886|3|4406.600000|255|1|4405.000000|2|4406.200000|1|16516|4410.400000|4424.000000|4406.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:01.887 @ cu1803|20:41:01.886|3|53690.000000|132772|1|53680.000000|53|53690.000000|64|220486|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:01.887 @ i1805|20:41:01.886|3|516.500000|950462|1|516.000000|837|516.500000|1538|1637816|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:02.183 @ ru1805|20:41:02.183|3|13860.000000|247070|1|13860.000000|48|13865.000000|54|485404|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:02.189 @ sn1805|20:41:02.188|3|149800.000000|22682|1|149790.000000|1|149840.000000|1|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:02.234 @ v1805|20:41:02.234|3|6920.000000|139554|1|6920.000000|137|6925.000000|864|336802|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:02.451 @ al1802|20:41:02.451|3|14665.000000|12506|1|14665.000000|10|14670.000000|100|90808|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:02.451 @ al1803|20:41:02.451|3|14755.000000|98930|1|14750.000000|64|14755.000000|15|312928|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:02.666 @ ru1805|20:41:02.666|3|13865.000000|247074|1|13860.000000|48|13865.000000|53|485406|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:03.214 @ sn1805|20:41:03.214|3|149800.000000|22682|1|149800.000000|5|149850.000000|1|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:03.466 @ v1805|20:41:03.466|3|6925.000000|139556|1|6920.000000|137|6925.000000|863|336800|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:03.466 @ al1802|20:41:03.466|3|14665.000000|12512|1|14665.000000|1|14670.000000|108|90802|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:03.466 @ al1803|20:41:03.466|3|14755.000000|98978|1|14755.000000|5|14760.000000|93|312940|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:03.466 @ cu1802|20:41:03.466|3|53510.000000|15990|1|53510.000000|7|53520.000000|36|75070|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:03.466 @ IF1803|20:41:03.466|3|4406.600000|255|1|4405.000000|2|4405.600000|1|16516|4410.400000|4424.000000|4406.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:03.466 @ i1805|20:41:03.466|3|516.500000|950462|1|516.000000|830|516.500000|1642|1637816|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:03.721 @ ru1805|20:41:03.720|3|13865.000000|247080|1|13860.000000|54|13865.000000|52|485406|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:03.721 @ sn1805|20:41:03.721|3|149800.000000|22682|1|149790.000000|1|149850.000000|1|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:03.721 @ IC1802|20:41:03.721|3|6388.200000|841|1|6388.200000|1|6388.600000|3|15593|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:03.721 @ IF1803|20:41:03.721|3|4406.600000|255|1|4405.000000|2|4405.600000|2|16516|4410.400000|4424.000000|4406.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:03.721 @ al1803|20:41:03.721|3|14760.000000|98986|1|14755.000000|16|14760.000000|99|312940|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:03.721 @ cu1803|20:41:03.721|3|53690.000000|132794|1|53680.000000|54|53690.000000|55|220486|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:03.721 @ i1805|20:41:03.721|3|516.000000|950470|1|516.000000|830|516.500000|1642|1637808|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:03.721 @ ru1805|20:41:03.721|3|13865.000000|247082|1|13860.000000|58|13865.000000|51|485408|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:03.721 @ sn1805|20:41:03.721|3|149800.000000|22682|1|149790.000000|1|149840.000000|2|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:04.016 @ y1805|20:41:04.016|3|5816.000000|163366|1|5816.000000|177|5818.000000|201|902800|5792.000000|5828.000000|5782.000000|5796.000000|6082.000000|5506.000000
2018-01-28 20:41:04.016 @ IF1803|20:41:04.016|3|4405.600000|256|1|4405.000000|2|4405.600000|1|16515|4410.400000|4424.000000|4405.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:04.016 @ cu1802|20:41:04.016|3|53520.000000|15994|1|53510.000000|7|53520.000000|34|75066|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:04.016 @ cu1803|20:41:04.016|3|53690.000000|132794|1|53680.000000|54|53690.000000|54|220486|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:04.163 @ ru1805|20:41:04.163|3|13865.000000|247084|1|13860.000000|61|13865.000000|51|485408|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:04.933 @ y1805|20:41:04.933|3|5816.000000|163366|1|5816.000000|178|5818.000000|201|902800|5792.000000|5828.000000|5782.000000|5796.000000|6082.000000|5506.000000
2018-01-28 20:41:04.933 @ al1802|20:41:04.933|3|14665.000000|12512|1|14665.000000|13|14670.000000|104|90802|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:04.933 @ al1803|20:41:04.933|3|14760.000000|98990|1|14755.000000|16|14760.000000|94|312940|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:04.933 @ cu1802|20:41:04.933|3|53520.000000|15994|1|53510.000000|7|53520.000000|34|75066|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:05.681 @ i1805|20:41:05.681|3|516.000000|950508|1|516.000000|813|516.500000|1642|1637780|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:05.681 @ ru1805|20:41:05.681|3|13865.000000|247190|1|13865.000000|31|13870.000000|143|485452|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:05.934 @ IF1803|20:41:05.934|3|4405.600000|257|1|4405.000000|2|4406.000000|1|16515|4410.400000|4424.000000|4405.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:05.935 @ v1805|20:41:05.934|3|6925.000000|139558|1|6920.000000|137|6925.000000|862|336800|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:05.935 @ al1802|20:41:05.934|3|14665.000000|12538|1|14660.000000|51|14665.000000|17|90808|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:05.935 @ al1803|20:41:05.935|3|14760.000000|98990|1|14755.000000|17|14760.000000|95|312940|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:05.935 @ cu1803|20:41:05.935|3|53680.000000|132808|1|53680.000000|51|53690.000000|57|220484|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:05.935 @ i1805|20:41:05.935|3|516.000000|950510|1|516.000000|812|516.500000|1645|1637780|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:05.935 @ ru1805|20:41:05.935|3|13865.000000|247190|1|13865.000000|31|13870.000000|144|485452|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:05.935 @ sn1805|20:41:05.935|3|149800.000000|22682|1|149790.000000|1|149800.000000|10|24118|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:05.935 @ IF1803|20:41:05.935|3|4405.600000|257|1|4405.000000|2|4406.200000|1|16515|4410.400000|4424.000000|4405.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:05.935 @ al1802|20:41:05.935|3|14665.000000|12566|1|14660.000000|51|14665.000000|3|90812|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:05.935 @ al1803|20:41:05.935|3|14755.000000|98996|1|14755.000000|24|14760.000000|96|312936|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:05.935 @ cu1803|20:41:05.935|3|53690.000000|132812|1|53680.000000|50|53690.000000|57|220484|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:05.936 @ i1805|20:41:05.935|3|516.500000|950512|1|516.000000|812|516.500000|1654|1637780|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:05.936 @ sn1805|20:41:05.935|3|149800.000000|22702|1|149800.000000|8|149840.000000|2|24138|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:05.936 @ IC1802|20:41:05.935|3|6388.600000|845|1|6388.200000|1|6388.600000|1|15591|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:05.936 @ IC1803|20:41:05.935|3|6379.000000|93|1|6379.000000|2|6380.600000|1|10373|6383.000000|6402.200000|6374.800000|6388.400000|7022.800000|5746.000000
2018-01-28 20:41:05.936 @ al1802|20:41:05.935|3|14665.000000|12572|1|14660.000000|51|14670.000000|106|90818|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:05.936 @ al1803|20:41:05.935|3|14755.000000|98996|1|14755.000000|25|14760.000000|96|312936|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:05.936 @ cu1803|20:41:05.935|3|53680.000000|132816|1|53680.000000|48|53690.000000|57|220484|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:05.936 @ i1805|20:41:05.935|3|516.000000|950514|1|516.000000|820|516.500000|1659|1637780|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:06.189 @ ru1805|20:41:06.189|3|13870.000000|247198|1|13865.000000|7|13870.000000|140|485444|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:06.191 @ sn1805|20:41:06.191|3|149800.000000|22702|1|149770.000000|1|149850.000000|1|24138|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:06.251 @ v1805|20:41:06.251|3|6925.000000|139558|1|6920.000000|150|6925.000000|862|336800|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:06.443 @ IF1803|20:41:06.443|3|4405.600000|257|1|4405.000000|2|4406.800000|1|16515|4410.400000|4424.000000|4405.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:06.443 @ al1803|20:41:06.443|3|14760.000000|98998|1|14755.000000|25|14760.000000|93|312934|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:06.668 @ ru1805|20:41:06.668|3|13865.000000|247200|1|13865.000000|15|13870.000000|88|485442|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:06.678 @ sn1805|20:41:06.678|3|149800.000000|22702|1|149770.000000|1|149800.000000|10|24138|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:06.736 @ IC1802|20:41:06.736|3|6389.800000|848|1|6389.000000|1|6391.000000|1|15590|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:06.931 @ IF1803|20:41:06.930|3|4407.200000|259|1|4405.000000|2|4410.000000|1|16513|4410.400000|4424.000000|4405.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:06.931 @ al1802|20:41:06.931|3|14665.000000|12572|1|14665.000000|5|14670.000000|106|90818|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:06.931 @ al1803|20:41:06.931|3|14760.000000|98998|1|14755.000000|23|14760.000000|93|312934|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:06.931 @ cu1802|20:41:06.931|3|53510.000000|16008|1|53500.000000|10|53520.000000|34|75064|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:06.931 @ cu1803|20:41:06.931|3|53680.000000|132836|1|53680.000000|35|53690.000000|71|220484|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:06.931 @ v1805|20:41:06.931|3|6925.000000|139562|1|6920.000000|171|6925.000000|860|336800|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:06.931 @ i1805|20:41:06.931|3|516.000000|950608|1|516.000000|773|516.500000|1660|1637772|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:07.481 @ ru1805|20:41:07.481|3|13865.000000|247260|1|13860.000000|69|13865.000000|24|485424|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:07.996 @ sn1805|20:41:07.995|3|149800.000000|22702|1|149760.000000|1|149800.000000|10|24138|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:07.996 @ IC1803|20:41:07.996|3|6379.000000|93|1|6379.000000|2|6381.000000|1|10373|6383.000000|6402.200000|6374.800000|6388.400000|7022.800000|5746.000000
2018-01-28 20:41:07.996 @ IF1803|20:41:07.996|3|4407.200000|259|1|4405.200000|3|4408.400000|5|16513|4410.400000|4424.000000|4405.600000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:07.996 @ al1802|20:41:07.996|3|14665.000000|12572|1|14665.000000|7|14670.000000|106|90818|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:07.996 @ al1803|20:41:07.996|3|14760.000000|99002|1|14755.000000|23|14760.000000|92|312934|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:07.996 @ cu1803|20:41:07.996|3|53680.000000|132882|1|53680.000000|12|53690.000000|71|220502|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:07.996 @ i1805|20:41:07.996|3|516.000000|950608|1|516.000000|765|516.500000|1660|1637772|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:07.996 @ ru1805|20:41:07.996|3|13865.000000|247270|1|13860.000000|71|13865.000000|19|485420|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:07.996 @ v1805|20:41:07.996|3|6920.000000|139566|1|6920.000000|181|6925.000000|860|336800|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:07.996 @ y1805|20:41:07.996|3|5816.000000|163366|1|5816.000000|179|5818.000000|201|902800|5792.000000|5828.000000|5782.000000|5796.000000|6082.000000|5506.000000
2018-01-28 20:41:08.252 @ IF1803|20:41:08.252|3|4405.200000|260|1|4405.600000|1|4408.200000|3|16512|4410.400000|4424.000000|4405.200000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:08.252 @ al1803|20:41:08.252|3|14760.000000|99002|1|14755.000000|23|14760.000000|92|312934|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:08.253 @ v1805|20:41:08.252|3|6925.000000|139586|1|6920.000000|181|6925.000000|850|336800|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:08.253 @ cu1802|20:41:08.252|3|53510.000000|16008|1|53500.000000|10|53520.000000|38|75064|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:08.253 @ cu1803|20:41:08.252|3|53680.000000|132926|1|53670.000000|37|53680.000000|12|220522|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:08.253 @ i1805|20:41:08.252|3|516.000000|950624|1|516.000000|752|516.500000|1659|1637756|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:09.175 @ ru1805|20:41:09.174|3|13865.000000|247290|1|13860.000000|73|13865.000000|16|485408|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:09.175 @ IC1802|20:41:09.175|3|6391.400000|850|1|6389.400000|2|6391.200000|1|15591|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:09.175 @ cu1802|20:41:09.175|3|53510.000000|16008|1|53500.000000|4|53520.000000|40|75064|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:09.175 @ cu1803|20:41:09.175|3|53670.000000|132930|1|53670.000000|36|53680.000000|10|220518|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:09.429 @ ru1805|20:41:09.428|3|13865.000000|247290|1|13860.000000|72|13865.000000|18|485408|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:09.429 @ IC1802|20:41:09.429|3|6391.200000|851|1|6390.600000|1|6392.600000|1|15590|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:09.429 @ IF1803|20:41:09.429|3|4405.200000|260|1|4405.600000|1|4408.000000|1|16512|4410.400000|4424.000000|4405.200000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:09.429 @ al1803|20:41:09.429|3|14755.000000|99044|1|14755.000000|8|14760.000000|96|312970|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:09.429 @ cu1802|20:41:09.429|3|53520.000000|16010|1|53500.000000|4|53520.000000|40|75064|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:09.429 @ cu1803|20:41:09.429|3|53670.000000|132950|1|53670.000000|35|53680.000000|1|220518|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:09.429 @ i1805|20:41:09.429|3|516.000000|950626|1|516.000000|756|516.500000|1660|1637754|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:09.671 @ ru1805|20:41:09.671|3|13865.000000|247298|1|13860.000000|72|13865.000000|14|485408|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:10.421 @ IC1802|20:41:10.420|3|6391.200000|851|1|6388.600000|4|6392.600000|1|15590|6396.800000|6409.000000|6382.400000|6397.000000|7036.400000|5757.200000
2018-01-28 20:41:10.421 @ IC1803|20:41:10.421|3|6381.200000|95|1|6379.000000|2|6380.800000|1|10374|6383.000000|6402.200000|6374.800000|6388.400000|7022.800000|5746.000000
2018-01-28 20:41:11.171 @ IF1803|20:41:11.170|3|4405.200000|260|1|4405.600000|1|4407.600000|1|16512|4410.400000|4424.000000|4405.200000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:11.171 @ v1805|20:41:11.171|3|6920.000000|139592|1|6920.000000|181|6925.000000|847|336796|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:11.171 @ y1805|20:41:11.171|3|5816.000000|163368|1|5816.000000|185|5818.000000|201|902798|5792.000000|5828.000000|5782.000000|5796.000000|6082.000000|5506.000000
2018-01-28 20:41:11.171 @ al1802|20:41:11.171|3|14665.000000|12580|1|14665.000000|33|14670.000000|156|90810|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:11.171 @ al1803|20:41:11.171|3|14755.000000|99082|1|14755.000000|5|14760.000000|106|313008|14655.000000|14760.000000|14610.000000|14625.000000|15435.000000|13965.000000
2018-01-28 20:41:11.171 @ cu1802|20:41:11.171|3|53520.000000|16010|1|53500.000000|4|53520.000000|39|75064|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:11.171 @ cu1803|20:41:11.171|3|53690.000000|133092|1|53680.000000|6|53690.000000|11|220502|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:11.171 @ i1805|20:41:11.171|3|516.000000|950628|1|516.000000|756|516.500000|1661|1637754|519.500000|522.000000|512.500000|519.000000|563.000000|480.000000
2018-01-28 20:41:11.171 @ ru1805|20:41:11.171|3|13865.000000|247306|1|13860.000000|72|13865.000000|19|485406|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:11.425 @ sn1805|20:41:11.424|3|149760.000000|22704|1|149740.000000|1|149760.000000|5|24138|148060.000000|150160.000000|148050.000000|147090.000000|154670.000000|139940.000000
2018-01-28 20:41:11.425 @ y1805|20:41:11.424|3|5816.000000|163374|1|5816.000000|182|5818.000000|201|902792|5792.000000|5828.000000|5782.000000|5796.000000|6082.000000|5506.000000
2018-01-28 20:41:11.425 @ IF1803|20:41:11.425|3|4407.600000|261|1|4407.600000|2|4408.000000|1|16512|4410.400000|4424.000000|4405.200000|4406.600000|4856.800000|3974.000000
2018-01-28 20:41:11.425 @ al1802|20:41:11.425|3|14665.000000|12584|1|14665.000000|31|14670.000000|156|90808|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
2018-01-28 20:41:11.425 @ cu1802|20:41:11.425|3|53520.000000|16014|1|53510.000000|1|53520.000000|32|75062|53240.000000|53520.000000|52980.000000|53270.000000|56040.000000|50710.000000
2018-01-28 20:41:11.425 @ cu1803|20:41:11.425|3|53690.000000|133098|1|53680.000000|50|53690.000000|13|220508|53400.000000|53700.000000|53120.000000|53430.000000|56220.000000|50870.000000
2018-01-28 20:41:11.425 @ ru1805|20:41:11.425|3|13865.000000|247310|1|13860.000000|72|13865.000000|17|485402|13730.000000|13950.000000|13620.000000|13770.000000|14760.000000|12825.000000
2018-01-28 20:41:11.425 @ v1805|20:41:11.425|3|6920.000000|139592|1|6920.000000|193|6925.000000|847|336796|6945.000000|6995.000000|6915.000000|6930.000000|7245.000000|6555.000000
2018-01-28 20:41:11.425 @ y1805|20:41:11.425|3|5816.000000|163374|1|5816.000000|182|5818.000000|202|902792|5792.000000|5828.000000|5782.000000|5796.000000|6082.000000|5506.000000
2018-01-28 20:41:11.425 @ al1802|20:41:11.425|3|14665.000000|12586|1|14665.000000|30|14670.000000|161|90808|14575.000000|14665.000000|14530.000000|14530.000000|15340.000000|13875.000000
